Date,Switch,Port,TX_Bytes,RX_Bytes,TX_Packets,RX_Packets,TX_Errors,RX_Errors,Link_Downed,Symbol_Errors,Port_Utilization_PCT
2025-06-23,Spine-2,16,552033230,179872643,134773,43914,2,1,0,4,38.1
2025-06-23,Spine-2,26,289763735,557939059,70743,136215,2,1,0,8,76.9
2025-06-24,Spine-1,3,843109438,19625970,205837,4791,1,2,0,5,80.4
2025-06-24,Spine-1,13,664617866,263096247,162260,64232,0,1,0,8,52.1
2025-06-24,Spine-1,23,558725862,832101568,136407,203149,0,1,0,4,24.6
2025-06-24,Spine-1,32,281372481,873495173,68694,213255,2,2,0,7,31.1
2025-06-24,Spine-2,10,826070394,519091444,201677,126731,1,2,0,0,20.9
2025-06-24,Spine-2,19,898749724,366437854,219421,89462,1,0,0,9,28.1
2025-06-24,Spine-2,29,741305642,349817084,180982,85404,1,0,0,4,37.7
2025-06-25,Spine-1,6,275931295,251934578,67366,61507,0,2,0,9,33.6
2025-06-25,Spine-1,16,858014116,365727953,209476,89289,0,1,0,8,80.7
2025-06-25,Spine-1,25,629593271,596632851,153709,145662,2,0,0,6,63.6
2025-06-25,Spine-2,3,322584829,15412286,78756,3762,1,2,0,7,39.6
2025-06-25,Spine-2,12,181799462,326124621,44384,79620,2,1,0,8,74.2
2025-06-25,Spine-2,22,250092518,913616147,61057,223050,0,0,0,5,49.5
2025-06-25,Spine-2,32,86306588,699414214,21070,170755,1,1,0,7,58.5
2025-06-25,Leaf-1,9,675392607,411988405,164890,100583,3,2,0,15,58.7
2025-06-25,Leaf-1,19,338390588,613817853,82614,149857,3,3,0,16,72.7
2025-06-25,Leaf-1,28,279478643,976633520,68232,238435,3,2,0,16,38.9
2025-06-25,Leaf-2,4,685287887,649993053,167306,158689,1,4,0,1,93.3
2025-06-25,Leaf-2,13,833696598,614726551,203539,150079,1,0,0,14,91.5
2025-06-25,Leaf-2,23,877153793,552887398,214148,134982,0,0,0,6,55.7
2025-06-25,Leaf-2,32,113668643,673276026,27751,164374,4,1,0,8,78.8
2025-06-25,Leaf-3,8,257224516,797370659,62798,194670,2,4,0,10,45.7
2025-06-25,Leaf-3,18,782178144,232699843,190961,56811,3,4,0,6,75.5
2025-06-25,Leaf-3,27,322482528,815365055,78731,199063,3,2,0,17,67.8
2025-06-25,Leaf-4,3,648681837,755730341,158369,184504,0,2,0,0,77.9
2025-06-25,Leaf-4,12,106696543,516599485,26048,126122,0,4,0,3,44.8
2025-06-25,Leaf-4,22,186887326,333672503,45626,81463,0,0,0,19,35.2
2025-06-25,Leaf-4,31,234511470,219682062,57253,53633,2,1,0,16,72.3
2025-06-26,Spine-1,7,47835627,404512022,11678,98757,1,2,0,2,76.1
2025-06-26,Spine-1,16,944629146,19384303,230622,4732,1,2,0,7,44.5
2025-06-26,Spine-1,26,130018059,99883880,31742,24385,1,0,0,6,65.5
2025-06-26,Spine-2,4,471320049,833688647,115068,203537,2,1,0,3,55.0
2025-06-26,Spine-2,13,383775490,234468736,93695,57243,1,1,0,5,69.6
2025-06-26,Spine-2,23,601519000,35182432,146855,8589,1,1,0,5,41.4
2025-06-26,Spine-2,32,930800639,627787082,227246,153268,1,1,0,2,80.5
2025-06-27,Spine-1,10,394148473,912242450,96227,222715,0,0,0,2,50.6
2025-06-27,Spine-1,19,672874642,967627800,164276,236237,2,0,0,4,64.1
2025-06-27,Spine-1,29,755431781,604025689,184431,147467,1,0,0,5,32.9
2025-06-27,Spine-2,6,516289865,591837758,126047,144491,0,0,0,5,65.3
2025-06-27,Spine-2,16,188898381,554313458,46117,135330,0,0,0,1,62.7
2025-06-27,Spine-2,26,739824463,135985802,180621,33199,0,1,0,3,20.0
2025-06-28,Spine-1,3,874623249,905376661,213531,221039,2,0,0,2,22.3
2025-06-28,Spine-1,13,396488665,27397834,96798,6688,2,2,0,8,30.1
2025-06-28,Spine-1,22,523064513,297962330,127701,72744,2,0,0,6,49.7
2025-06-28,Spine-1,32,573431859,93972633,139998,22942,1,1,0,2,21.6
2025-06-28,Spine-2,9,762499370,539371123,186157,131682,0,2,0,8,53.7
2025-06-28,Spine-2,19,294561663,158926571,71914,38800,1,1,0,2,36.1
2025-06-28,Spine-2,28,212358448,333047824,51845,81310,0,2,0,3,40.3
2025-06-29,Spine-1,6,510507786,893970203,124635,218254,0,1,0,7,36.2
2025-06-29,Spine-1,15,933679593,925450464,227949,225940,2,0,0,8,76.2
2025-06-29,Spine-1,25,663491498,998864575,161985,243863,0,1,0,5,26.0
2025-06-29,Spine-2,3,65309728,525539136,15944,128305,1,2,0,4,61.1
2025-06-29,Spine-2,12,464296167,277676419,113353,67792,2,1,0,0,52.6
2025-06-29,Spine-2,22,684996868,910087677,167235,222189,1,1,0,1,47.3
2025-06-29,Spine-2,31,651407605,429251124,159035,104797,2,1,0,4,80.3
2025-06-30,Spine-1,9,643058749,294495431,156996,71898,1,0,0,3,34.5
2025-06-30,Spine-1,18,470626428,764513423,114899,186648,0,2,0,4,48.7
2025-06-30,Spine-1,28,665800901,433824658,162549,105914,1,1,0,2,63.8
2025-06-30,Spine-2,5,329289368,626565999,80392,152970,1,2,0,6,68.5
2025-06-30,Spine-2,15,562353737,769092714,137293,187766,1,1,0,0,75.4
2025-06-30,Spine-2,25,560956497,374125881,136952,91339,1,0,0,6,75.0
2025-07-01,Spine-1,2,503348936,600481526,122887,146601,2,0,0,0,79.3
2025-07-01,Spine-1,12,966526910,800168028,235968,195353,0,1,0,7,28.0
2025-07-01,Spine-1,21,744948253,154740718,181872,37778,0,2,0,6,70.1
2025-07-01,Spine-1,31,711331923,931330596,173665,227375,1,2,0,4,24.5
2025-07-01,Spine-2,8,801454976,941261452,195667,229800,2,1,0,7,22.9
2025-07-01,Spine-2,18,226019635,102073591,55180,24920,2,0,0,4,22.2
2025-07-01,Spine-2,27,443945853,572999413,108385,139892,2,0,0,9,39.7
2025-07-02,Spine-1,5,192027028,782640070,46881,191074,2,2,0,0,45.9
2025-07-02,Spine-1,15,447106534,410672108,109156,100261,0,1,0,8,29.4
2025-07-02,Spine-1,24,95054471,166489585,23206,40646,1,2,0,4,72.1
2025-07-02,Spine-2,2,368761855,162310155,90029,39626,1,0,0,1,51.8
2025-07-02,Spine-2,11,353870760,218549605,86394,53356,0,2,0,8,21.6
2025-07-02,Spine-2,21,227663722,180134254,55581,43978,0,1,0,8,23.6
2025-07-02,Spine-2,30,190506829,372489637,46510,90939,1,2,0,9,61.2
2025-07-02,Leaf-1,8,128687377,369817789,31417,90287,2,1,0,1,81.5
2025-07-02,Leaf-1,17,713721001,679755695,174248,165955,0,0,0,7,39.2
2025-07-02,Leaf-1,27,66596136,116630413,16258,28474,2,2,0,0,84.9
2025-07-02,Leaf-2,3,879953254,689501477,214832,168335,2,4,0,0,52.6
2025-07-02,Leaf-2,12,761285657,99436228,185860,24276,1,1,0,8,63.1
2025-07-02,Leaf-2,22,36883329,660789490,9004,161325,2,4,0,10,41.8
2025-07-02,Leaf-2,31,357454825,418255392,87269,102113,1,1,0,7,82.0
2025-07-02,Leaf-3,7,366991385,345960964,89597,84463,4,4,0,1,70.5
2025-07-02,Leaf-3,16,37832811,645541886,9236,157602,0,3,0,18,47.6
2025-07-02,Leaf-3,26,961631337,797938875,234773,194809,4,4,0,13,44.9
2025-07-02,Leaf-4,1,12766362,792277173,3116,193427,1,1,0,13,77.8
2025-07-02,Leaf-4,11,449793294,356160415,109812,86953,2,4,0,1,88.5
2025-07-02,Leaf-4,20,20628303,764680420,5036,186689,4,2,0,17,34.0
2025-07-02,Leaf-4,30,966214041,551825486,235892,134723,2,4,0,12,45.9
2025-07-03,Spine-1,6,13899982,868062956,3393,211929,0,1,0,7,71.0
2025-07-03,Spine-1,15,547719084,136430187,133720,33308,1,0,0,7,44.3
2025-07-03,Spine-1,25,847224210,893968136,206841,218253,0,2,0,4,51.0
2025-07-03,Spine-2,2,777509876,821380751,189821,200532,0,2,0,2,51.2
2025-07-03,Spine-2,12,646286925,306965173,157784,74942,0,0,0,6,36.7
2025-07-03,Spine-2,21,227134746,596172525,55452,145549,0,1,0,0,74.0
2025-07-03,Spine-2,31,472554101,718735450,115369,175472,1,1,0,9,27.5
2025-07-04,Spine-1,8,129278786,539338441,31562,131674,1,2,0,3,49.4
2025-07-04,Spine-1,18,610975917,105162257,149164,25674,2,2,0,1,28.5
2025-07-04,Spine-1,28,467308723,876880116,114089,214082,2,2,0,0,84.0
2025-07-04,Spine-2,5,121540603,561794158,29672,137156,2,0,0,6,30.4
2025-07-04,Spine-2,15,697399288,181650501,170263,44348,1,2,0,5,24.5
2025-07-04,Spine-2,24,942751058,398609016,230163,97316,2,1,0,0,72.5
2025-07-05,Spine-1,2,995529578,30538560,243049,7455,1,0,0,0,70.8
2025-07-05,Spine-1,11,591530451,617344015,144416,150718,2,0,0,2,32.7
2025-07-05,Spine-1,21,392097726,705962391,95726,172354,0,1,0,4,58.7
2025-07-05,Spine-1,30,37003692,662086274,9034,161642,0,2,0,8,47.7
2025-07-05,Spine-2,8,515748450,909022332,125915,221929,0,1,0,6,54.7
2025-07-05,Spine-2,18,215933815,737850316,52718,180139,2,1,0,5,44.0
2025-07-05,Spine-2,27,936525749,904801392,228643,220898,2,0,0,8,20.7
2025-07-06,Spine-1,5,380140624,647563749,92807,158096,0,0,0,1,34.9
2025-07-06,Spine-1,14,825236988,104133017,201473,25423,1,0,0,4,42.3
2025-07-06,Spine-1,24,439879180,368461742,107392,89956,0,2,0,6,55.3
2025-07-06,Spine-2,1,253275036,89323092,61834,21807,2,0,0,9,84.7
2025-07-06,Spine-2,11,223841431,758673091,54648,185222,1,1,0,9,26.5
2025-07-06,Spine-2,20,453054188,324317493,110608,79179,0,2,0,7,66.5
2025-07-06,Spine-2,30,614397334,603741724,149999,147397,0,2,0,0,79.3
2025-07-07,Spine-1,7,906360350,878540199,221279,214487,1,2,0,4,77.4
2025-07-07,Spine-1,17,694337875,183048717,169516,44689,1,0,0,2,61.9
2025-07-07,Spine-1,27,982175462,516898597,239788,126195,2,0,0,5,25.0
2025-07-07,Spine-2,4,606968650,369652034,148185,90247,1,1,0,0,44.0
2025-07-07,Spine-2,14,905479926,522106199,221064,127467,2,1,0,1,71.2
2025-07-07,Spine-2,23,620681804,828608704,151533,202297,1,0,0,5,27.6
2025-07-08,Spine-1,1,175295578,592513165,42796,144656,2,1,0,4,64.9
2025-07-08,Spine-1,10,219104833,796737508,53492,194515,1,2,0,9,69.6
2025-07-08,Spine-1,20,37161262,45501722,9072,11108,2,1,0,5,52.7
2025-07-08,Spine-1,29,160860561,752429608,39272,183698,2,1,0,2,69.3
2025-07-08,Spine-2,7,271914286,498189356,66385,121628,2,1,0,8,22.6
2025-07-08,Spine-2,17,793339224,459505609,193686,112183,0,0,0,4,21.7
2025-07-08,Spine-2,26,348479596,116195802,85078,28368,0,0,0,0,63.6
2025-07-09,Spine-1,4,314519781,812571384,76787,198381,1,2,0,2,32.1
2025-07-09,Spine-1,13,683999837,472919261,166992,115458,0,1,0,6,48.0
2025-07-09,Spine-1,23,249274419,237625040,60858,58013,1,2,0,4,65.0
2025-07-09,Spine-1,32,759318118,493252597,185380,120422,1,1,0,8,39.7
2025-07-09,Spine-2,10,994587421,970372641,242819,236907,1,1,0,9,80.3
2025-07-09,Spine-2,19,583568450,134227220,142472,32770,2,0,0,3,70.7
2025-07-09,Spine-2,29,915596924,960744658,223534,234556,1,1,0,2,80.1
2025-07-09,Leaf-1,7,737770314,789553251,180119,192762,1,2,0,9,49.9
2025-07-09,Leaf-1,16,972612938,624887995,237454,152560,0,2,0,15,66.7
2025-07-09,Leaf-1,26,250613097,647655581,61184,158119,4,0,0,7,63.8
2025-07-09,Leaf-2,1,222918382,494859022,54423,120815,1,4,0,1,48.5
2025-07-09,Leaf-2,11,439646497,628216863,107335,153373,2,3,0,6,62.2
2025-07-09,Leaf-2,20,245240928,593797940,59873,144970,4,2,0,0,39.5
2025-07-09,Leaf-2,30,250235577,649966226,61092,158683,1,2,0,3,46.3
2025-07-09,Leaf-3,5,658382517,700669365,160737,171061,1,1,0,3,37.7
2025-07-09,Leaf-3,15,386756558,122140198,94422,29819,1,1,0,2,63.4
2025-07-09,Leaf-3,25,53705234,815519932,13111,199101,2,4,0,19,70.9
2025-07-09,Leaf-3,34,658375264,108332445,160736,26448,3,4,0,4,49.4
2025-07-09,Leaf-4,10,706805501,268293117,172559,65501,1,3,0,12,56.0
2025-07-09,Leaf-4,19,829953414,603380217,202625,147309,4,1,0,11,32.5
2025-07-09,Leaf-4,29,500111593,137243642,122097,33506,3,0,0,15,55.3
2025-07-10,Spine-1,4,817665965,242558900,199625,59218,0,2,0,0,35.9
2025-07-10,Spine-1,14,563214298,567849292,137503,138635,1,2,0,1,25.0
2025-07-10,Spine-1,23,492024370,769863150,120123,187954,0,0,0,8,83.7
2025-07-10,Spine-2,1,988676922,984315691,241376,240311,0,1,0,6,51.3
2025-07-10,Spine-2,10,491481999,916010539,119990,223635,0,2,0,0,67.1
2025-07-10,Spine-2,20,914285141,570000221,223214,139160,1,1,0,9,71.9
2025-07-10,Spine-2,30,850658698,517346756,207680,126305,2,1,0,1,63.3
2025-07-11,Spine-1,7,203805802,756029890,49757,184577,1,1,0,0,38.5
2025-07-11,Spine-1,17,900421562,287859008,219829,70278,1,2,0,0,44.7
2025-07-11,Spine-1,26,811265167,271221508,198062,66216,0,0,0,3,29.0
2025-07-11,Spine-2,4,320031805,915307606,78132,223463,1,0,0,9,66.3
2025-07-11,Spine-2,13,589723132,618658303,143975,151039,2,1,0,7,31.7
2025-07-11,Spine-2,23,298005699,682671171,72755,166667,2,2,0,1,76.3
2025-07-11,Spine-2,32,46404246,166580930,11329,40669,1,2,0,9,64.9
2025-07-12,Spine-1,10,28608721,987776527,6984,241156,1,0,0,0,52.3
2025-07-12,Spine-1,20,767926374,121832482,187482,29744,0,1,0,1,84.4
2025-07-12,Spine-1,29,46591754,612232524,11374,149470,0,1,0,8,30.5
2025-07-12,Spine-2,7,168156050,249796444,41053,60985,0,0,0,0,59.5
2025-07-12,Spine-2,16,467435293,174550136,114119,42614,0,2,0,3,33.1
2025-07-12,Spine-2,26,818202512,410489458,199756,100217,2,2,0,6,65.7
2025-07-13,Spine-1,3,660741632,626071897,161313,152849,2,1,0,5,52.8
2025-07-13,Spine-1,13,459673945,583691353,112225,142502,1,2,0,9,84.8
2025-07-13,Spine-1,22,263706157,555504891,64381,135621,0,2,0,7,42.8
2025-07-13,Spine-1,32,923302903,146330166,225415,35725,0,1,0,3,63.0
2025-07-13,Spine-2,10,174554602,801565419,42615,195694,1,2,0,3,31.3
2025-07-13,Spine-2,19,409336391,802883993,99935,196016,2,0,0,8,39.9
2025-07-13,Spine-2,29,277898034,724504229,67846,176880,0,1,0,4,80.3
2025-07-14,Spine-1,6,170106781,687128799,41529,167756,0,1,0,8,41.1
2025-07-14,Spine-1,16,962386842,847116989,234957,206815,1,1,0,3,66.5
2025-07-14,Spine-1,25,487372659,699116829,118987,170682,2,1,0,2,59.1
2025-07-14,Spine-2,3,691897157,734128276,168920,179230,2,2,0,8,80.1
2025-07-14,Spine-2,12,26942721,803827374,6577,196246,1,1,0,7,81.9
2025-07-14,Spine-2,22,262407001,112057784,64064,27357,2,1,0,5,50.4
2025-07-14,Spine-2,32,458723406,567757593,111993,138612,2,2,0,7,71.4
2025-07-15,Spine-1,9,542846490,666668572,132530,162760,2,2,0,6,66.4
2025-07-15,Spine-1,19,153828314,372977089,37555,91058,0,1,0,4,39.9
2025-07-15,Spine-1,28,486663168,622064440,118814,151871,0,1,0,6,74.2
2025-07-15,Spine-2,6,214738263,583508778,52426,142458,2,1,0,8,71.7
2025-07-15,Spine-2,15,923270360,469797696,225407,114696,0,2,0,8,68.5
2025-07-15,Spine-2,25,243630713,470274247,59480,114813,0,2,0,6,30.7
2025-07-16,Spine-1,2,847940259,329763252,207016,80508,0,1,0,9,81.4
2025-07-16,Spine-1,12,827324482,140760843,201983,34365,2,2,0,4,50.1
2025-07-16,Spine-1,21,697457320,474962111,170277,115957,1,0,0,9,23.9
2025-07-16,Spine-1,31,902723200,13985013,220391,3414,1,1,0,5,42.9
2025-07-16,Spine-2,9,771720711,448328882,188408,109455,2,0,0,0,52.6
2025-07-16,Spine-2,18,23371159,684250147,5705,167053,1,1,0,2,52.9
2025-07-16,Spine-2,28,850685313,490147123,207686,119664,2,0,0,3,84.0
2025-07-16,Leaf-1,5,117240560,654123492,28623,159698,4,4,0,1,90.9
2025-07-16,Leaf-1,15,760644125,818959320,185704,199941,1,4,0,17,67.6
2025-07-16,Leaf-1,24,668972990,966222974,163323,235894,1,3,0,13,92.5
2025-07-16,Leaf-1,34,561755844,966116609,137147,235868,2,3,0,18,32.7
2025-07-16,Leaf-2,9,836904325,24346007,204322,5943,3,2,0,17,44.7
2025-07-16,Leaf-2,19,271088656,678458327,66183,165639,0,2,0,18,52.5
2025-07-16,Leaf-2,29,904868947,632382034,220915,154390,0,2,0,16,82.7
2025-07-16,Leaf-3,4,524197614,855013095,127977,208743,0,0,0,7,30.5
2025-07-16,Leaf-3,14,703369029,44470450,171720,10857,1,1,0,2,71.4
2025-07-16,Leaf-3,23,604111021,741397958,147488,181005,2,0,0,3,92.1
2025-07-16,Leaf-3,33,868593739,777132034,212059,189729,4,0,0,12,36.0
2025-07-16,Leaf-4,8,185705225,256947123,45338,62731,1,0,0,18,34.4
2025-07-16,Leaf-4,18,196621203,614077678,48003,149921,1,4,0,10,81.7
2025-07-16,Leaf-4,27,616221656,38961735,150444,9512,2,4,0,1,58.7
2025-07-17,Spine-1,3,894093143,64310555,218284,15700,1,0,0,3,36.8
2025-07-17,Spine-1,13,591985755,707115902,144527,172635,0,2,0,5,59.4
2025-07-17,Spine-1,22,548890803,974198771,134006,237841,1,0,0,2,35.8
2025-07-17,Spine-1,32,61519755,894644035,15019,218418,1,1,0,0,60.9
2025-07-17,Spine-2,9,643577965,444087665,157123,108419,2,2,0,6,24.2
2025-07-17,Spine-2,19,251286727,960946915,61349,234606,2,1,0,0,49.9
2025-07-17,Spine-2,28,994643827,768130936,242832,187531,0,1,0,8,50.6
2025-07-18,Spine-1,6,810715213,781136410,197928,190707,2,2,0,5,49.7
2025-07-18,Spine-1,15,760812109,310389553,185745,75778,1,2,0,5,24.3
2025-07-18,Spine-1,25,340666283,568060514,83170,138686,0,1,0,7,57.5
2025-07-18,Spine-2,3,260307881,396921679,63551,96904,1,0,0,6,69.7
2025-07-18,Spine-2,12,947840465,521268348,231406,127262,2,1,0,1,75.4
2025-07-18,Spine-2,22,588389560,625393152,143649,152683,1,2,0,5,29.5
2025-07-18,Spine-2,31,627053608,542175253,153089,132367,1,2,0,2,81.2
2025-07-19,Spine-1,9,919780529,819254424,224555,200013,0,1,0,0,47.8
2025-07-19,Spine-1,18,665781240,203397624,162544,49657,1,0,0,0,65.8
2025-07-19,Spine-1,28,339737772,837411877,82943,204446,0,1,0,7,75.8
2025-07-19,Spine-2,5,909595646,396957307,222069,96913,1,0,0,2,28.9
2025-07-19,Spine-2,15,702042341,68196261,171397,16649,1,2,0,9,36.5
2025-07-19,Spine-2,24,368310486,292764085,89919,71475,0,1,0,7,22.6
2025-07-20,Spine-1,2,192957562,479348056,47108,117028,0,2,0,7,21.5
2025-07-20,Spine-1,12,420364014,541146172,102627,132115,0,0,0,5,62.0
2025-07-20,Spine-1,21,790804625,676196153,193067,165086,1,1,0,3,49.4
2025-07-20,Spine-1,31,584986476,727066712,142818,177506,0,0,0,1,28.2
2025-07-20,Spine-2,8,929193529,821169161,226853,200480,1,0,0,2,70.7
2025-07-20,Spine-2,18,514283512,49785087,125557,12154,0,2,0,3,57.3
2025-07-20,Spine-2,27,331234525,10686812,80867,2609,1,2,0,9,84.3
2025-07-21,Spine-1,5,487243759,247856157,118955,60511,1,1,0,3,42.5
2025-07-21,Spine-1,14,736091271,147074936,179709,35906,0,2,0,3,24.5
2025-07-21,Spine-1,24,323578812,374274329,78998,91375,1,2,0,5,44.7
2025-07-21,Spine-2,2,655616188,869250714,160062,212219,2,1,0,2,81.7
2025-07-21,Spine-2,11,859571308,825329763,209856,201496,1,0,0,0,60.0
2025-07-21,Spine-2,21,980732531,551392681,239436,134617,1,1,0,7,30.6
2025-07-21,Spine-2,30,768600855,695455811,187646,169789,1,1,0,0,79.1
2025-07-22,Spine-1,8,761736666,518969547,185970,126701,1,1,0,0,32.5
2025-07-22,Spine-1,17,406865090,164091660,99332,40061,1,0,0,5,81.7
2025-07-22,Spine-1,27,551988569,501032777,134762,122322,1,2,0,8,35.7
2025-07-22,Spine-2,4,33917148,802698087,8280,195971,2,0,0,4,49.0
2025-07-22,Spine-2,14,473295620,667611938,115550,162991,1,1,0,0,69.9
2025-07-22,Spine-2,24,354547000,191933191,86559,46858,2,0,0,1,21.2
2025-07-23,Spine-1,1,392495638,533148243,95824,130163,1,0,0,4,45.0
2025-07-23,Spine-1,11,342186994,360199083,83541,87939,0,0,0,2,77.2
2025-07-23,Spine-1,20,666354287,240134942,162684,58626,2,0,0,8,70.5
2025-07-23,Spine-1,30,289814472,268704904,70755,65601,0,2,0,7,53.4
2025-07-23,Spine-2,7,820524390,53711823,200323,13113,1,0,0,1,35.9
2025-07-23,Spine-2,17,251005889,16085177,61280,3927,0,2,0,1,57.2
2025-07-23,Spine-2,26,722660470,936944879,176430,228746,0,0,0,2,81.3
2025-07-23,Leaf-1,4,320080224,235446774,78144,57482,4,1,0,16,51.2
2025-07-23,Leaf-1,14,85599150,402960363,20898,98378,0,4,0,15,77.9
2025-07-23,Leaf-1,23,219905768,359242319,53687,87705,0,3,0,15,70.2
2025-07-23,Leaf-1,33,25621381,688009661,6255,167971,0,0,0,6,69.2
2025-07-23,Leaf-2,8,147943715,882651627,36119,215491,1,0,0,15,44.9
2025-07-23,Leaf-2,18,197691462,993379810,48264,242524,3,1,0,18,53.0
2025-07-23,Leaf-2,27,537448303,813691576,131212,198655,1,3,0,11,57.1
2025-07-23,Leaf-3,3,468924380,882876396,114483,215545,2,3,0,0,68.1
2025-07-23,Leaf-3,12,790761557,490393046,193057,119724,4,3,0,14,57.1
2025-07-23,Leaf-3,22,318717934,616766538,77811,150577,3,2,0,6,30.4
2025-07-23,Leaf-3,31,398531074,960597686,97297,234520,0,2,0,5,50.6
2025-07-23,Leaf-4,7,950085402,217065355,231954,52994,3,3,0,4,30.1
2025-07-23,Leaf-4,17,156347213,307622437,38170,75103,2,4,0,1,54.6
2025-07-23,Leaf-4,26,525345373,146320366,128258,35722,3,2,0,4,80.3
2025-07-24,Spine-1,2,515899652,232803590,125952,56836,0,1,0,7,65.3
2025-07-24,Spine-1,11,832142149,975813964,203159,238235,1,1,0,6,43.6
2025-07-24,Spine-1,21,460748371,530490607,112487,129514,0,2,0,9,23.5
2025-07-24,Spine-1,30,353251284,489692049,86242,119553,2,0,0,8,41.0
2025-07-24,Spine-2,8,452915255,148661426,110575,36294,2,2,0,0,24.7
2025-07-24,Spine-2,17,690006631,298123397,168458,72784,1,2,0,4,65.2
2025-07-24,Spine-2,27,607158702,501028688,148232,122321,1,1,0,4,71.2
2025-07-25,Spine-1,5,201430904,360726197,49177,88067,1,1,0,9,65.9
2025-07-25,Spine-1,14,621110043,67708801,151638,16530,2,0,0,6,63.5
2025-07-25,Spine-1,24,782538447,124118931,191049,30302,0,0,0,2,41.6
2025-07-25,Spine-2,1,72533976,565847290,17708,138146,0,0,0,5,42.0
2025-07-25,Spine-2,11,104883810,73212288,25606,17874,2,2,0,2,66.3
2025-07-25,Spine-2,20,255772351,994173508,62444,242718,1,1,0,9,72.7
2025-07-25,Spine-2,30,606143990,51263369,147984,12515,0,2,0,7,73.9
2025-07-26,Spine-1,7,219145087,392182590,53502,95747,1,0,0,3,80.6
2025-07-26,Spine-1,17,494575472,778417020,120745,190043,2,2,0,2,38.7
2025-07-26,Spine-1,27,684157385,374171837,167030,91350,1,1,0,7,20.4
2025-07-26,Spine-2,4,408440193,576445121,99716,140733,2,0,0,3,81.4
2025-07-26,Spine-2,14,877102692,718737183,214136,175472,1,2,0,4,75.2
2025-07-26,Spine-2,23,695031156,348035329,169685,84969,2,1,0,8,46.6
2025-07-27,Spine-1,1,825958948,290104620,201650,70826,1,0,0,5,36.0
2025-07-27,Spine-1,10,404422029,573260248,98735,139956,1,1,0,8,58.7
2025-07-27,Spine-1,20,291075404,581340515,71063,141928,1,0,0,4,79.1
2025-07-27,Spine-1,29,418618202,105238737,102201,25693,0,1,0,6,29.8
2025-07-27,Spine-2,7,489565088,658956560,119522,160878,1,1,0,6,40.0
2025-07-27,Spine-2,16,239844294,941025556,58555,229742,1,2,0,5,54.2
2025-07-27,Spine-2,26,761048224,36311039,185802,8864,0,0,0,7,57.8
2025-07-28,Spine-1,4,867312826,27359938,211746,6679,2,2,0,8,40.0
2025-07-28,Spine-1,13,90108265,844723655,21999,206231,1,0,0,4,53.7
2025-07-28,Spine-1,23,687929119,923545180,167951,225474,1,2,0,8,62.9
2025-07-28,Spine-1,32,391411335,981205577,95559,239552,2,1,0,8,24.9
2025-07-28,Spine-2,10,359390653,631616697,87741,154203,0,1,0,5,39.5
2025-07-28,Spine-2,19,66367995,14662545,16203,3579,0,2,0,7,30.5
2025-07-28,Spine-2,29,892882212,836137622,217988,204135,2,2,0,0,43.6
2025-07-29,Spine-1,6,395839290,319635296,96640,78035,2,1,0,9,26.4
2025-07-29,Spine-1,16,760883777,400347203,185762,97741,2,0,0,1,33.7
2025-07-29,Spine-1,26,551245208,40355100,134581,9852,2,0,0,1,68.9
2025-07-29,Spine-2,3,173965133,273053010,42471,66663,2,1,0,2,43.9
2025-07-29,Spine-2,13,507052582,315487594,123792,77023,1,0,0,7,82.4
2025-07-29,Spine-2,22,637178062,792736182,155561,193539,1,0,0,2,53.9
2025-07-29,Spine-2,32,662068808,346095079,161637,84495,2,0,0,7,75.6
2025-07-30,Spine-1,9,496038623,550917810,121103,134501,2,1,0,8,38.7
2025-07-30,Spine-1,19,321467996,862409303,78483,210549,2,0,0,8,64.9
2025-07-30,Spine-1,28,946272999,599469780,231023,146354,1,0,0,1,57.0
2025-07-30,Spine-2,6,167641211,182260093,40928,44497,0,0,0,6,60.6
2025-07-30,Spine-2,16,885678540,836722371,216230,204277,0,1,0,8,51.2
2025-07-30,Spine-2,25,418140028,907604674,102084,221583,1,1,0,8,32.1
2025-07-30,Leaf-1,3,300750392,290884603,73425,71016,4,4,0,6,47.4
2025-07-30,Leaf-1,12,307189360,418949632,74997,102282,3,0,0,13,59.7
2025-07-30,Leaf-1,22,594217013,785127329,145072,191681,2,4,0,13,74.8
2025-07-30,Leaf-1,31,180962128,396084255,44180,96700,2,3,0,9,89.5
2025-07-30,Leaf-2,7,641733558,479281086,156673,117011,2,4,0,14,49.6
2025-07-30,Leaf-2,16,605221778,81705238,147759,19947,4,1,0,15,49.9
2025-07-30,Leaf-2,26,326375742,418966870,79681,102286,2,2,0,19,79.4
2025-07-30,Leaf-3,2,14294662,488828000,3489,119342,1,3,0,1,30.6
2025-07-30,Leaf-3,11,716811858,253026211,175002,61773,3,1,0,0,78.5
2025-07-30,Leaf-3,21,434828608,962592475,106159,235007,3,4,0,9,65.8
2025-07-30,Leaf-3,30,290304877,198513599,70875,48465,2,3,0,16,85.2
2025-07-30,Leaf-4,6,549153041,983994880,134070,240233,3,3,0,1,76.4
2025-07-30,Leaf-4,15,218367453,947240711,53312,231259,3,4,0,16,72.7
2025-07-30,Leaf-4,25,378255760,393778365,92347,96137,3,2,0,3,92.8
2025-07-30,Leaf-4,34,407421891,706558291,99468,172499,3,4,0,2,53.6
2025-07-31,Spine-1,10,490158787,607542152,119667,148325,1,2,0,9,65.4
