Date,Node_ID,Row,Primary_Department,Avg_GPU_Utilization_PCT,Avg_Memory_Utilization_PCT,Avg_SM_Clock_MHz,Avg_Power_W,Max_Temperature_C,ECC_Correctable_Errors,ECC_Uncorrectable_Errors,XID_Errors,Jobs_Run,Total_GPU_Hours,PCIe_Replay_Count,NVLink_Errors,Fan_Speed_PCT
2026-01-06,hpc-gpu-066,C,Biology,74.5,46.7,1410,364.0,72.2,0,0,0,8,143.1,4,0,91.0
2026-01-06,hpc-gpu-071,C,Engineering,79.4,54.3,1410,385.0,73.6,0,0,0,4,152.4,1,1,93.0
2026-01-06,hpc-gpu-072,C,Medical Research,80.8,76.7,1410,377.0,77.8,0,0,0,10,155.2,0,0,99.0
2026-01-07,hpc-gpu-049,C,Physics,88.1,66.0,1410,389.0,78.3,0,0,0,5,169.1,4,0,100.0
2026-01-07,hpc-gpu-050,C,Biology,88.7,68.3,1410,357.0,85.3,0,0,0,8,170.2,1,1,110.0
2026-01-07,hpc-gpu-056,C,Medical Research,75.1,48.5,1410,390.0,72.5,0,0,0,9,144.2,0,1,91.0
2026-01-07,hpc-gpu-059,C,Chemistry,75.6,69.3,1410,381.0,73.6,0,0,0,9,145.1,4,0,93.0
2026-01-07,hpc-gpu-063,C,Engineering,87.1,64.0,1410,400.0,83.7,0,0,0,4,167.3,3,0,108.0
2026-01-07,hpc-gpu-064,C,Medical Research,81.8,73.7,1410,387.0,78.0,0,0,0,0,157.0,3,0,100.0
2026-01-07,hpc-gpu-065,C,Physics,80.0,73.6,1410,401.0,76.9,0,0,0,0,153.6,0,0,98.0
2026-01-07,hpc-gpu-066,C,Biology,69.8,50.3,1410,377.0,74.0,0,0,0,3,134.0,3,0,93.0
2026-01-07,hpc-gpu-071,C,Engineering,81.8,57.9,1410,380.0,78.7,0,0,0,5,157.1,4,1,100.0
2026-01-07,hpc-gpu-072,C,Medical Research,81.6,71.7,1410,353.0,78.2,0,0,0,5,156.7,2,1,100.0
2026-01-08,hpc-gpu-049,C,Physics,88.5,68.4,1410,368.0,83.7,0,0,0,9,169.9,1,0,108.0
2026-01-08,hpc-gpu-050,C,Biology,79.0,57.4,1410,360.0,74.3,0,0,0,9,151.6,1,1,94.0
2026-01-08,hpc-gpu-055,C,Engineering,64.8,45.2,1410,360.0,75.9,0,0,0,3,124.4,4,0,96.0
2026-01-08,hpc-gpu-057,C,Physics,83.8,78.4,1410,392.0,77.0,0,0,0,1,161.0,4,1,98.0
2026-01-08,hpc-gpu-058,C,Biology,79.0,74.4,1410,376.0,75.5,0,0,0,8,151.6,2,1,96.0
2026-01-08,hpc-gpu-059,C,Chemistry,80.5,57.2,1410,371.0,74.9,0,0,0,2,154.5,3,1,95.0
2026-01-08,hpc-gpu-064,C,Medical Research,82.9,54.5,1410,361.0,71.4,0,0,0,0,159.2,1,0,90.0
2026-01-08,hpc-gpu-065,C,Physics,91.0,79.6,1410,384.0,77.4,0,0,0,2,174.7,3,1,99.0
2026-01-08,hpc-gpu-067,C,Chemistry,76.9,46.5,1410,384.0,77.0,0,0,0,9,147.7,2,1,98.0
2026-01-08,hpc-gpu-071,C,Engineering,68.6,56.9,1410,362.0,72.8,0,0,0,11,131.8,1,1,92.0
2026-01-08,hpc-gpu-072,C,Medical Research,92.2,55.7,1410,399.0,83.0,0,0,0,10,176.9,3,0,107.0
2026-01-09,hpc-gpu-049,C,Physics,77.6,46.9,1410,372.0,78.1,0,0,0,11,149.1,1,0,100.0
2026-01-09,hpc-gpu-057,C,Physics,85.4,76.7,1410,370.0,76.7,0,0,0,11,164.0,3,1,98.0
2026-01-09,hpc-gpu-058,C,Biology,79.4,64.5,1410,335.0,78.4,0,0,0,4,152.4,2,0,100.0
2026-01-09,hpc-gpu-064,C,Medical Research,98.3,78.6,1410,405.0,81.5,0,0,0,0,188.6,2,1,105.0
2026-01-09,hpc-gpu-065,C,Physics,91.4,75.6,1410,373.0,84.3,0,0,0,9,175.5,2,0,109.0
2026-01-09,hpc-gpu-071,C,Engineering,77.7,66.2,1410,390.0,76.4,0,0,0,2,149.1,0,1,97.0
2026-01-10,hpc-gpu-052,C,Computer Science,35.7,24.7,1410,346.0,52.7,0,0,0,6,68.5,2,1,61.0
2026-01-11,hpc-gpu-065,C,Physics,73.1,48.5,1410,376.0,76.3,0,0,0,10,140.3,0,0,97.0
2026-01-11,hpc-gpu-068,C,Computer Science,29.4,25.2,1410,336.0,56.6,0,0,0,0,56.4,2,0,67.0
2026-01-12,hpc-gpu-049,C,Physics,99.1,64.4,1410,410.0,85.0,0,0,0,1,190.2,0,1,110.0
2026-01-12,hpc-gpu-056,C,Medical Research,70.8,56.2,1410,362.0,75.7,0,0,0,5,136.0,0,0,96.0
2026-01-12,hpc-gpu-057,C,Physics,79.9,65.3,1410,388.0,74.8,0,0,0,7,153.4,4,0,95.0
2026-01-12,hpc-gpu-058,C,Biology,76.0,69.0,1410,352.0,77.1,0,0,0,9,146.0,2,1,98.0
2026-01-12,hpc-gpu-060,C,Computer Science,63.9,40.6,1410,377.0,66.5,0,0,0,0,122.6,0,0,82.0
2026-01-12,hpc-gpu-062,C,Mathematics,36.7,23.9,1410,351.0,52.0,0,0,0,3,70.4,4,1,61.0
2026-01-12,hpc-gpu-063,C,Engineering,91.2,83.4,1410,403.0,85.7,0,0,0,8,175.0,1,1,111.0
2026-01-12,hpc-gpu-064,C,Medical Research,73.8,49.8,1410,376.0,73.7,0,0,0,2,141.7,1,1,93.0
2026-01-12,hpc-gpu-065,C,Physics,89.3,72.1,1410,421.0,83.2,0,0,0,4,171.4,3,1,107.0
2026-01-12,hpc-gpu-066,C,Biology,77.2,71.0,1410,374.0,76.7,0,0,0,4,148.3,4,1,98.0
2026-01-12,hpc-gpu-067,C,Chemistry,72.8,62.6,1410,372.0,75.0,0,0,0,5,139.7,0,0,95.0
2026-01-12,hpc-gpu-071,C,Engineering,82.6,68.4,1410,396.0,76.9,0,0,0,7,158.6,2,1,98.0
2026-01-13,hpc-gpu-049,C,Physics,97.3,78.8,1410,396.0,82.8,0,0,0,11,186.8,1,1,107.0
2026-01-13,hpc-gpu-050,C,Biology,72.2,48.2,1410,390.0,72.3,0,0,0,3,138.6,3,1,91.0
2026-01-13,hpc-gpu-052,C,Computer Science,83.9,59.4,1410,391.0,81.7,0,0,0,8,161.1,4,0,105.0
2026-01-13,hpc-gpu-055,C,Engineering,89.9,64.5,1410,379.0,81.6,0,0,0,10,172.6,4,1,105.0
2026-01-13,hpc-gpu-057,C,Physics,82.5,58.3,1410,385.0,72.7,0,0,0,6,158.4,3,0,91.0
2026-01-13,hpc-gpu-058,C,Biology,80.2,69.7,1410,392.0,76.8,0,0,0,1,154.0,3,0,98.0
2026-01-13,hpc-gpu-061,C,Earth Sciences,60.5,52.2,1410,371.0,59.5,0,0,0,8,116.2,4,1,72.0
2026-01-13,hpc-gpu-063,C,Engineering,78.2,71.2,1410,392.0,75.9,0,0,0,0,150.1,1,0,96.0
2026-01-13,hpc-gpu-064,C,Medical Research,89.2,74.1,1410,396.0,76.6,0,0,0,3,171.2,4,1,97.0
2026-01-13,hpc-gpu-065,C,Physics,83.3,51.3,1410,392.0,85.1,0,0,0,5,160.0,1,0,110.0
2026-01-13,hpc-gpu-067,C,Chemistry,78.8,48.8,1410,395.0,79.4,0,0,0,8,151.4,0,0,102.0
2026-01-13,hpc-gpu-070,C,Mathematics,55.7,47.3,1410,348.0,66.6,0,0,0,4,106.9,3,0,82.0
2026-01-14,hpc-gpu-049,C,Physics,100.0,68.8,1410,401.0,89.3,0,0,0,7,192.0,2,1,116.0
2026-01-14,hpc-gpu-050,C,Biology,70.4,43.5,1410,372.0,77.0,0,0,0,0,135.2,4,0,98.0
2026-01-14,hpc-gpu-055,C,Engineering,73.2,44.8,1410,380.0,73.9,0,0,0,11,140.6,1,1,93.0
2026-01-14,hpc-gpu-056,C,Medical Research,93.3,64.7,1410,406.0,81.1,0,0,0,3,179.1,1,0,104.0
2026-01-14,hpc-gpu-057,C,Physics,84.9,53.6,1410,392.0,72.6,0,0,0,0,163.0,1,1,91.0
2026-01-14,hpc-gpu-058,C,Biology,84.6,80.3,1410,408.0,77.2,0,0,0,9,162.5,2,1,98.0
2026-01-14,hpc-gpu-063,C,Engineering,78.8,74.7,1410,373.0,72.5,0,0,0,3,151.2,3,1,91.0
2026-01-14,hpc-gpu-064,C,Medical Research,86.6,72.2,1410,381.0,78.8,0,0,0,5,166.2,0,0,101.0
2026-01-14,hpc-gpu-065,C,Physics,87.6,57.0,1410,391.0,76.2,0,0,0,9,168.2,4,1,97.0
2026-01-14,hpc-gpu-066,C,Biology,77.9,51.9,1410,365.0,76.6,0,0,0,10,149.6,0,0,97.0
2026-01-14,hpc-gpu-072,C,Medical Research,88.8,59.4,1410,380.0,79.5,0,0,0,10,170.5,1,0,102.0
2026-01-15,hpc-gpu-049,C,Physics,86.5,61.8,1410,373.0,75.5,0,0,0,2,166.1,4,0,96.0
2026-01-15,hpc-gpu-055,C,Engineering,86.0,63.7,1410,406.0,75.9,0,0,0,5,165.2,3,0,96.0
2026-01-15,hpc-gpu-056,C,Medical Research,89.3,71.9,1410,389.0,85.0,0,0,0,9,171.5,1,0,110.0
2026-01-15,hpc-gpu-057,C,Physics,86.1,53.2,1410,395.0,76.3,0,0,0,8,165.3,2,1,97.0
2026-01-15,hpc-gpu-060,C,Computer Science,71.3,63.6,1410,380.0,72.8,0,0,0,10,136.9,4,1,92.0
2026-01-15,hpc-gpu-063,C,Engineering,83.2,74.3,1410,407.0,77.3,0,0,0,6,159.7,2,1,98.0
2026-01-15,hpc-gpu-066,C,Biology,74.0,55.1,1410,373.0,72.1,0,0,0,3,142.1,0,0,91.0
2026-01-16,hpc-gpu-049,C,Physics,83.7,78.7,1410,382.0,76.1,0,0,0,11,160.8,2,1,97.0
2026-01-16,hpc-gpu-051,C,Chemistry,72.6,48.3,1410,380.0,75.3,0,0,0,9,139.4,4,1,96.0
2026-01-16,hpc-gpu-055,C,Engineering,86.3,72.8,1410,381.0,82.0,0,0,0,3,165.6,2,0,105.0
2026-01-16,hpc-gpu-056,C,Medical Research,77.3,53.3,1410,355.0,73.1,0,0,0,7,148.5,3,1,92.0
2026-01-16,hpc-gpu-057,C,Physics,77.3,62.5,1410,367.0,73.8,0,0,0,1,148.5,4,1,93.0
2026-01-16,hpc-gpu-063,C,Engineering,77.7,53.8,1410,371.0,74.6,0,0,0,11,149.2,2,0,94.0
2026-01-16,hpc-gpu-064,C,Medical Research,82.9,66.5,1410,367.0,80.8,0,0,0,0,159.1,3,1,104.0
2026-01-16,hpc-gpu-065,C,Physics,98.7,70.8,1410,409.0,81.1,0,0,0,5,189.4,0,0,104.0
2026-01-16,hpc-gpu-066,C,Biology,82.4,72.5,1410,371.0,78.4,0,0,0,4,158.2,0,1,100.0
2026-01-16,hpc-gpu-067,C,Chemistry,70.0,64.7,1410,380.0,75.6,0,0,0,11,134.5,3,1,96.0
2026-01-16,hpc-gpu-071,C,Engineering,78.7,69.2,1410,369.0,74.8,0,0,0,2,151.0,1,0,95.0
2026-01-16,hpc-gpu-072,C,Medical Research,78.0,54.8,1410,386.0,73.7,0,0,0,7,149.7,2,0,93.0
2026-01-18,hpc-gpu-051,C,Chemistry,49.7,34.7,1410,362.0,55.0,0,0,0,10,95.4,2,1,65.0
2026-01-18,hpc-gpu-061,C,Earth Sciences,27.4,23.2,1410,365.0,44.7,0,0,0,3,52.6,1,0,50.0
2026-01-19,hpc-gpu-049,C,Physics,80.7,74.4,1410,379.0,77.9,0,0,0,11,154.9,0,1,99.0
2026-01-19,hpc-gpu-050,C,Biology,79.5,64.4,1410,368.0,78.2,0,0,0,6,152.6,4,1,100.0
2026-01-19,hpc-gpu-051,C,Chemistry,69.2,57.8,1410,404.0,74.1,0,0,0,5,132.9,1,1,94.0
2026-01-19,hpc-gpu-052,C,Computer Science,68.7,53.5,1410,390.0,73.1,0,0,0,10,131.9,2,1,92.0
2026-01-19,hpc-gpu-056,C,Medical Research,86.2,70.2,1410,388.0,73.6,0,0,0,6,165.4,3,0,93.0
2026-01-19,hpc-gpu-057,C,Physics,83.0,55.7,1410,369.0,73.0,0,0,0,5,159.4,2,0,92.0
2026-01-19,hpc-gpu-064,C,Medical Research,92.5,56.8,1410,392.0,85.0,0,0,0,7,177.6,1,1,110.0
2026-01-19,hpc-gpu-065,C,Physics,79.4,67.6,1410,385.0,72.8,0,0,0,6,152.5,1,1,92.0
2026-01-19,hpc-gpu-067,C,Chemistry,81.1,75.4,1410,392.0,76.3,0,0,0,2,155.7,4,1,97.0
2026-01-19,hpc-gpu-072,C,Medical Research,65.7,43.2,1410,353.0,69.4,0,0,0,11,126.1,0,0,87.0
2026-01-20,hpc-gpu-049,C,Physics,93.6,85.8,1410,399.0,83.4,0,0,0,4,179.7,4,1,108.0
2026-01-20,hpc-gpu-050,C,Biology,76.7,66.4,1410,387.0,73.2,0,0,0,4,147.3,1,1,92.0
2026-01-20,hpc-gpu-051,C,Chemistry,84.9,77.5,1410,383.0,82.2,0,0,0,9,163.1,2,0,106.0
2026-01-20,hpc-gpu-055,C,Engineering,85.7,77.9,1410,397.0,81.6,0,0,0,1,164.6,4,1,105.0
2026-01-20,hpc-gpu-056,C,Medical Research,90.5,76.7,1410,406.0,79.2,0,0,0,4,173.8,0,0,101.0
2026-01-20,hpc-gpu-057,C,Physics,82.0,52.2,1410,399.0,78.8,0,0,0,7,157.5,2,1,101.0
2026-01-20,hpc-gpu-063,C,Engineering,70.8,42.5,1410,381.0,73.7,0,0,0,9,135.9,4,0,93.0
2026-01-20,hpc-gpu-064,C,Medical Research,86.2,72.5,1410,406.0,79.5,0,0,0,1,165.5,2,0,102.0
2026-01-20,hpc-gpu-065,C,Physics,82.0,63.6,1410,371.0,74.6,0,0,0,2,157.4,4,0,94.0
2026-01-20,hpc-gpu-067,C,Chemistry,75.9,49.0,1410,372.0,71.7,0,0,0,1,145.8,4,1,90.0
2026-01-20,hpc-gpu-070,C,Mathematics,40.3,28.5,1410,335.0,61.3,0,0,0,6,77.4,0,0,74.0
2026-01-20,hpc-gpu-071,C,Engineering,81.2,49.1,1410,395.0,74.5,0,0,0,7,155.9,4,0,94.0
2026-01-21,hpc-gpu-049,C,Physics,88.0,74.0,1410,373.0,75.3,0,0,0,10,169.0,0,0,95.0
2026-01-21,hpc-gpu-052,C,Computer Science,68.3,63.9,1410,385.0,74.3,0,0,0,1,131.2,4,1,94.0
2026-01-21,hpc-gpu-055,C,Engineering,78.7,66.5,1410,383.0,75.0,0,0,0,6,151.1,2,1,95.0
2026-01-21,hpc-gpu-056,C,Medical Research,85.5,56.7,1410,406.0,73.9,0,0,0,6,164.2,0,0,93.0
2026-01-21,hpc-gpu-057,C,Physics,100.0,63.3,1410,380.0,84.2,0,0,0,6,192.0,3,0,109.0
2026-01-21,hpc-gpu-063,C,Engineering,70.2,54.3,1410,353.0,75.3,0,0,0,11,134.7,1,1,95.0
2026-01-21,hpc-gpu-064,C,Medical Research,94.4,63.2,1410,403.0,80.1,0,0,0,0,181.3,3,1,103.0
2026-01-21,hpc-gpu-071,C,Engineering,85.4,63.7,1410,385.0,76.4,0,0,0,0,164.0,0,1,97.0
2026-01-21,hpc-gpu-072,C,Medical Research,77.0,57.6,1410,380.0,72.4,0,0,0,10,147.8,4,0,91.0
2026-01-22,hpc-gpu-049,C,Physics,89.8,79.4,1410,396.0,78.4,0,0,0,6,172.5,1,1,100.0
2026-01-22,hpc-gpu-051,C,Chemistry,79.3,66.7,1410,401.0,73.2,0,0,0,4,152.2,3,0,92.0
2026-01-22,hpc-gpu-055,C,Engineering,85.5,70.0,1410,376.0,77.1,0,0,0,0,164.1,3,0,98.0
2026-01-22,hpc-gpu-056,C,Medical Research,93.5,56.7,1410,384.0,78.5,0,0,0,0,179.4,4,1,100.0
2026-01-22,hpc-gpu-057,C,Physics,91.9,87.2,1410,368.0,79.2,0,0,0,0,176.4,4,0,101.0
2026-01-22,hpc-gpu-058,C,Biology,79.4,50.5,1410,375.0,77.0,0,0,0,5,152.5,4,0,98.0
2026-01-22,hpc-gpu-063,C,Engineering,69.9,56.4,1410,359.0,77.3,0,0,0,8,134.1,0,1,99.0
2026-01-22,hpc-gpu-064,C,Medical Research,82.3,55.7,1410,385.0,78.2,0,0,0,9,158.1,2,0,100.0
2026-01-22,hpc-gpu-065,C,Physics,77.4,62.2,1410,409.0,72.4,0,0,0,10,148.6,0,0,91.0
2026-01-22,hpc-gpu-067,C,Chemistry,68.3,48.7,1410,381.0,73.6,0,0,0,2,131.1,4,1,93.0
2026-01-22,hpc-gpu-071,C,Engineering,87.3,57.4,1410,376.0,77.4,0,0,0,9,167.5,0,1,99.0
2026-01-22,hpc-gpu-072,C,Medical Research,87.7,73.6,1410,366.0,78.3,0,0,0,4,168.3,0,1,100.0
2026-01-23,hpc-gpu-049,C,Physics,93.5,73.8,1410,386.0,78.7,0,0,0,11,179.6,1,0,101.0
2026-01-23,hpc-gpu-050,C,Biology,82.9,69.9,1410,382.0,76.2,0,0,0,2,159.2,3,0,97.0
2026-01-23,hpc-gpu-051,C,Chemistry,76.0,52.7,1410,372.0,74.3,0,0,0,2,146.0,3,1,94.0
2026-01-23,hpc-gpu-056,C,Medical Research,87.1,63.4,1410,399.0,82.7,0,0,0,2,167.3,1,0,107.0
2026-01-23,hpc-gpu-057,C,Physics,87.5,81.3,1410,373.0,77.9,0,0,0,10,167.9,4,1,99.0
2026-01-23,hpc-gpu-058,C,Biology,74.1,68.4,1410,379.0,72.6,0,0,0,9,142.2,1,0,91.0
2026-01-23,hpc-gpu-064,C,Medical Research,73.3,62.3,1410,369.0,73.3,0,0,0,2,140.7,3,1,92.0
2026-01-23,hpc-gpu-065,C,Physics,74.8,54.4,1410,373.0,72.3,0,0,0,0,143.6,3,1,91.0
2026-01-23,hpc-gpu-067,C,Chemistry,76.1,67.6,1410,379.0,72.4,0,0,0,3,146.1,3,0,91.0
2026-01-23,hpc-gpu-072,C,Medical Research,84.2,65.7,1410,384.0,77.7,0,0,0,7,161.6,1,1,99.0
2026-01-24,hpc-gpu-065,C,Physics,67.2,40.3,1410,358.0,68.4,0,0,0,9,129.0,0,1,85.0
2026-01-25,hpc-gpu-050,C,Biology,55.9,41.1,1410,363.0,60.4,0,0,0,9,107.3,1,1,73.0
2026-01-26,hpc-gpu-049,C,Physics,84.0,77.2,1410,405.0,77.9,0,0,0,5,161.2,3,0,99.0
2026-01-26,hpc-gpu-050,C,Biology,86.9,82.2,1410,381.0,82.4,0,0,0,5,166.8,1,0,106.0
2026-01-26,hpc-gpu-056,C,Medical Research,85.6,58.2,1410,407.0,74.1,0,0,0,6,164.3,4,1,94.0
2026-01-26,hpc-gpu-057,C,Physics,82.4,58.8,1410,390.0,79.2,0,0,0,3,158.2,4,1,101.0
2026-01-26,hpc-gpu-059,C,Chemistry,69.2,60.6,1410,354.0,73.6,0,0,0,3,132.9,0,0,93.0
2026-01-26,hpc-gpu-060,C,Computer Science,50.8,40.3,1410,336.0,60.9,0,0,0,8,97.6,4,1,74.0
2026-01-26,hpc-gpu-063,C,Engineering,80.3,50.5,1410,344.0,74.4,0,0,0,3,154.1,4,0,94.0
2026-01-26,hpc-gpu-065,C,Physics,85.0,72.3,1410,393.0,79.4,0,0,0,0,163.2,3,1,102.0
2026-01-26,hpc-gpu-071,C,Engineering,81.0,68.9,1410,384.0,71.8,0,0,0,6,155.4,0,1,90.0
2026-01-27,hpc-gpu-049,C,Physics,82.6,62.6,1410,392.0,75.1,0,0,0,0,158.7,0,0,95.0
2026-01-27,hpc-gpu-051,C,Chemistry,86.3,52.6,1410,378.0,76.2,0,0,0,1,165.7,2,1,97.0
2026-01-27,hpc-gpu-052,C,Computer Science,70.7,53.1,1410,375.0,72.5,0,0,0,0,135.7,4,0,91.0
2026-01-27,hpc-gpu-056,C,Medical Research,90.0,74.8,1410,406.0,87.0,0,0,0,8,172.8,4,0,113.0
2026-01-27,hpc-gpu-057,C,Physics,88.8,66.5,1410,411.0,79.8,0,0,0,9,170.4,4,0,102.0
2026-01-27,hpc-gpu-064,C,Medical Research,92.6,72.9,1410,380.0,83.4,0,0,0,8,177.8,2,0,108.0
2026-01-27,hpc-gpu-065,C,Physics,88.4,70.4,1410,387.0,82.4,0,0,0,11,169.8,1,0,106.0
2026-01-27,hpc-gpu-071,C,Engineering,73.5,58.5,1410,377.0,73.0,0,0,0,9,141.1,2,0,92.0
2026-01-28,hpc-gpu-049,C,Physics,78.4,70.3,1410,364.0,77.2,0,0,0,3,150.5,1,1,98.0
2026-01-28,hpc-gpu-050,C,Biology,77.6,60.8,1410,409.0,78.3,0,0,0,10,148.9,3,1,100.0
2026-01-28,hpc-gpu-055,C,Engineering,82.5,54.0,1410,388.0,80.9,0,0,0,6,158.4,3,0,104.0
2026-01-28,hpc-gpu-057,C,Physics,77.3,58.7,1410,392.0,76.1,0,0,0,11,148.4,2,0,97.0
2026-01-28,hpc-gpu-058,C,Biology,67.6,47.1,1410,366.0,73.6,0,0,0,6,129.9,2,1,93.0
2026-01-28,hpc-gpu-063,C,Engineering,81.6,71.9,1410,395.0,73.3,0,0,0,11,156.7,2,0,93.0
2026-01-28,hpc-gpu-065,C,Physics,88.0,53.9,1410,389.0,81.0,0,0,0,11,169.0,2,0,104.0
2026-01-28,hpc-gpu-066,C,Biology,71.9,61.8,1410,348.0,74.1,0,0,0,11,138.1,1,1,94.0
2026-01-28,hpc-gpu-071,C,Engineering,82.6,68.3,1410,421.0,73.6,0,0,0,11,158.5,3,0,93.0
2026-01-28,hpc-gpu-072,C,Medical Research,78.3,57.3,1410,378.0,77.0,0,0,0,8,150.4,1,1,98.0
2026-01-29,hpc-gpu-049,C,Physics,81.8,51.8,1410,378.0,83.0,0,0,0,1,157.0,1,1,107.0
2026-01-29,hpc-gpu-051,C,Chemistry,82.7,76.0,1410,388.0,77.0,0,0,0,4,158.7,0,1,98.0
2026-01-29,hpc-gpu-052,C,Computer Science,70.4,65.5,1410,371.0,73.1,0,0,0,11,135.2,3,0,92.0
2026-01-29,hpc-gpu-055,C,Engineering,84.1,57.2,1410,379.0,80.2,0,0,0,9,161.5,4,0,103.0
2026-01-29,hpc-gpu-056,C,Medical Research,77.3,47.6,1410,411.0,72.6,0,0,0,3,148.4,2,0,91.0
2026-01-29,hpc-gpu-057,C,Physics,89.5,61.4,1410,376.0,76.6,0,0,0,11,171.9,0,1,97.0
2026-01-29,hpc-gpu-058,C,Biology,77.3,53.8,1410,375.0,73.5,0,0,0,8,148.3,0,0,93.0
2026-01-29,hpc-gpu-060,C,Computer Science,73.2,58.8,1410,356.0,74.9,0,0,0,1,140.5,0,1,95.0
2026-01-29,hpc-gpu-064,C,Medical Research,83.6,51.0,1410,383.0,77.9,0,0,0,4,160.4,1,0,99.0
2026-01-29,hpc-gpu-065,C,Physics,84.2,58.9,1410,393.0,77.2,0,0,0,3,161.7,1,1,98.0
2026-01-29,hpc-gpu-071,C,Engineering,70.1,65.7,1410,352.0,73.1,0,0,0,1,134.6,3,1,92.0
2026-01-29,hpc-gpu-072,C,Medical Research,84.5,77.4,1410,365.0,74.0,0,0,0,6,162.3,3,1,93.0
2026-01-30,hpc-gpu-049,C,Physics,88.8,80.9,1410,400.0,80.4,0,0,0,0,170.5,2,0,103.0
2026-01-30,hpc-gpu-050,C,Biology,78.6,48.8,1410,367.0,76.1,0,0,0,4,151.0,3,0,97.0
2026-01-30,hpc-gpu-052,C,Computer Science,70.4,58.6,1410,375.0,72.3,0,0,0,6,135.2,3,0,91.0
2026-01-30,hpc-gpu-056,C,Medical Research,73.1,59.8,1410,360.0,73.6,0,0,0,0,140.4,2,1,93.0
2026-01-30,hpc-gpu-057,C,Physics,94.8,85.5,1410,391.0,79.5,0,0,0,0,182.0,3,0,102.0
2026-01-30,hpc-gpu-058,C,Biology,84.4,56.9,1410,364.0,83.0,0,0,0,5,162.1,3,1,107.0
2026-01-30,hpc-gpu-060,C,Computer Science,79.5,63.2,1410,387.0,78.4,0,0,0,9,152.6,3,0,100.0
2026-01-30,hpc-gpu-063,C,Engineering,71.2,53.9,1410,385.0,72.1,0,0,0,9,136.8,3,1,91.0
2026-01-30,hpc-gpu-065,C,Physics,77.2,57.3,1410,366.0,73.9,0,0,0,7,148.2,4,1,93.0
2026-01-30,hpc-gpu-071,C,Engineering,82.9,69.5,1410,388.0,74.9,0,0,0,8,159.2,4,1,95.0
2026-01-30,hpc-gpu-072,C,Medical Research,85.7,69.6,1410,398.0,85.3,0,0,0,0,164.5,0,1,110.0
2026-02-02,hpc-gpu-049,C,Physics,92.1,73.7,1410,417.0,78.7,0,0,0,7,176.9,3,1,101.0
2026-02-02,hpc-gpu-051,C,Chemistry,77.5,61.8,1410,370.0,73.0,0,0,0,8,148.9,1,0,92.0
2026-02-02,hpc-gpu-056,C,Medical Research,90.5,80.3,1410,388.0,79.8,0,0,0,2,173.7,3,1,102.0
2026-02-02,hpc-gpu-057,C,Physics,97.0,63.0,1410,380.0,82.7,0,0,0,9,186.2,3,1,107.0
2026-02-02,hpc-gpu-059,C,Chemistry,83.7,77.4,1410,370.0,75.5,0,0,0,8,160.7,0,1,96.0
2026-02-02,hpc-gpu-060,C,Computer Science,79.7,66.6,1410,378.0,75.4,0,0,0,10,153.1,1,0,96.0
2026-02-02,hpc-gpu-063,C,Engineering,86.7,69.1,1410,409.0,78.6,0,0,0,6,166.5,4,1,100.0
2026-02-02,hpc-gpu-065,C,Physics,86.0,60.8,1410,397.0,76.8,0,0,0,8,165.1,2,0,98.0
2026-02-02,hpc-gpu-068,C,Computer Science,67.2,43.5,1410,378.0,68.5,0,0,0,6,129.0,2,1,85.0
2026-02-02,hpc-gpu-070,C,Mathematics,53.5,43.3,1410,368.0,62.5,0,0,0,6,102.7,2,0,76.0
2026-02-02,hpc-gpu-071,C,Engineering,83.8,69.4,1410,404.0,72.2,0,0,0,6,160.9,2,1,91.0
2026-02-02,hpc-gpu-072,C,Medical Research,76.6,66.5,1410,400.0,74.8,0,0,0,7,147.1,2,0,95.0
2026-02-03,hpc-gpu-049,C,Physics,81.7,74.7,1410,398.0,76.7,0,0,0,5,156.9,0,0,98.0
2026-02-03,hpc-gpu-050,C,Biology,82.1,58.8,1410,370.0,75.0,0,0,0,2,157.6,0,1,95.0
2026-02-03,hpc-gpu-055,C,Engineering,89.9,77.7,1410,385.0,79.6,0,0,0,0,172.7,4,1,102.0
2026-02-03,hpc-gpu-056,C,Medical Research,80.9,71.2,1410,391.0,82.0,0,0,0,2,155.3,4,1,105.0
2026-02-03,hpc-gpu-057,C,Physics,94.3,84.0,1410,371.0,80.8,0,0,0,4,181.1,3,0,104.0
2026-02-03,hpc-gpu-058,C,Biology,75.5,51.4,1410,366.0,72.3,0,0,0,5,144.9,4,0,91.0
2026-02-03,hpc-gpu-060,C,Computer Science,78.4,71.7,1410,406.0,76.6,0,0,0,1,150.5,1,1,97.0
2026-02-03,hpc-gpu-063,C,Engineering,80.7,49.8,1410,385.0,76.0,0,0,0,2,154.9,4,1,96.0
2026-02-03,hpc-gpu-064,C,Medical Research,96.3,90.5,1410,397.0,87.0,0,0,0,4,184.8,3,0,113.0
2026-02-03,hpc-gpu-065,C,Physics,86.5,74.6,1410,396.0,82.0,0,0,0,2,166.1,0,1,106.0
2026-02-03,hpc-gpu-071,C,Engineering,83.7,54.9,1410,390.0,77.8,0,0,0,10,160.7,4,1,99.0
2026-02-04,hpc-gpu-049,C,Physics,86.4,54.8,1410,381.0,77.8,0,0,0,0,165.9,3,0,99.0
2026-02-04,hpc-gpu-052,C,Computer Science,69.3,41.7,1410,396.0,73.7,0,0,0,5,133.1,2,0,93.0
