Node_ID,Hostname,Rack_Location,Manufacturer,Model,CPU_Model,CPU_Count,CPU_Cores_Total,RAM_GB,GPU_Model,GPU_Count,GPU_Memory_Total_GB,Local_Storage,Local_Storage_TB,Network_HCA,BMC_IP,OS_Version,Kernel,Date_Commissioned,Warranty_Expiry,Status,Firmware_BIOS,Power_Supply_W,Serial_Number,Asset_Tag,Purchase_Order,Measured_Idle_W,Measured_Peak_W,_Sheet,Log_ID,Date,Category,Component,Description,Parts_Used,Part_Serial,Cost_Parts,Cost_Labor,Total_Cost,Downtime_Hours,Technician,Work_Order,GPU_Slot,GPU_Serial,GPU_Memory_GB,Manufacturing_Date,Firmware,ECC_Correctable,ECC_Uncorrectable,Temp_Max_C,Power_Max_W,GPU_Hours,SM_Util_Avg,Mem_Util_Avg,PCIe_Replay,XID_Errors_30d,NVLink_Errors,Port,Switch,Switch_Port,Speed,Cable,Length,Serial,Signal_dB,Error_Rate,Current,Latest,Update,Last_Updated,CVE,Month,Avg_Power_W,Peak_Power_W,Idle_Power_W,Utilization_PCT,kWh_Total,Depreciation_Years,Annual_Depreciation
hpc-gpu-078,gpu078.whpc.westfield.edu,RowD-Rack01-U11,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.15,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-12-11,2024-12-10,Active,2.10.0,2000.0,SN-XE8545-990123,WU-IT-20077,PO-2021-HPC-002,863.0,5083.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-079,gpu079.whpc.westfield.edu,RowD-Rack01-U13,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.16,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2022-05-11,2025-05-10,Active,2.10.0,2000.0,SN-XE8545-208940,WU-IT-20078,PO-2021-HPC-002,833.0,4909.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-080,gpu080.whpc.westfield.edu,RowD-Rack01-U15,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.17,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-09-29,2023-09-29,Active,2.10.1,2000.0,SN-XE8545-724674,WU-IT-20079,PO-2021-HPC-002,886.0,4906.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-081,gpu081.whpc.westfield.edu,RowD-Rack02-U01,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.18,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-09-16,2024-09-15,Active,2.9.1,2000.0,SN-XE8545-437497,WU-IT-20080,PO-2021-HPC-002,812.0,4976.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-082,gpu082.whpc.westfield.edu,RowD-Rack02-U03,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.19,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-08-03,2023-08-03,Active,2.9.0,2000.0,SN-XE8545-924945,WU-IT-20081,PO-2021-HPC-002,876.0,5146.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-083,gpu083.whpc.westfield.edu,RowD-Rack02-U05,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.20,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-03-15,2024-03-14,Active,2.8.0,2000.0,SN-XE8545-320156,WU-IT-20082,PO-2021-HPC-002,825.0,5015.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-084,gpu084.whpc.westfield.edu,RowD-Rack02-U07,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.21,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-04-21,2024-04-20,Active,2.11.2,2000.0,SN-XE8545-214352,WU-IT-20083,PO-2021-HPC-002,831.0,5157.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-085,gpu085.whpc.westfield.edu,RowD-Rack02-U09,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.22,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-04-25,2023-04-25,Active,2.11.2,2000.0,SN-XE8545-500573,WU-IT-20084,PO-2021-HPC-002,803.0,5154.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-086,gpu086.whpc.westfield.edu,RowD-Rack02-U11,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.23,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-12-15,2024-12-14,Active,2.8.2,2000.0,SN-XE8545-737144,WU-IT-20085,PO-2021-HPC-002,831.0,4898.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-087,gpu087.whpc.westfield.edu,RowD-Rack02-U13,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.24,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2022-06-19,2025-06-18,Active,2.9.0,2000.0,SN-XE8545-219180,WU-IT-20086,PO-2021-HPC-002,842.0,5228.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-088,gpu088.whpc.westfield.edu,RowD-Rack02-U15,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.25,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-02-19,2024-02-19,Active,2.8.0,2000.0,SN-XE8545-825256,WU-IT-20087,PO-2021-HPC-002,859.0,5080.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-089,gpu089.whpc.westfield.edu,RowD-Rack03-U01,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.26,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-02-07,2024-02-07,Active,2.11.2,2000.0,SN-XE8545-554137,WU-IT-20088,PO-2021-HPC-002,825.0,5413.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-090,gpu090.whpc.westfield.edu,RowD-Rack03-U03,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.27,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-04-28,2023-04-28,Active,2.11.0,2000.0,SN-XE8545-766490,WU-IT-20089,PO-2021-HPC-002,839.0,5137.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-091,gpu091.whpc.westfield.edu,RowD-Rack03-U05,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.28,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-12-13,2024-12-12,Active,2.9.1,2000.0,SN-XE8545-897606,WU-IT-20090,PO-2021-HPC-002,859.0,5351.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-092,gpu092.whpc.westfield.edu,RowD-Rack03-U07,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.29,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2022-05-12,2025-05-11,Active,2.9.2,2000.0,SN-XE8545-827627,WU-IT-20091,PO-2021-HPC-002,876.0,5174.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-093,gpu093.whpc.westfield.edu,RowD-Rack03-U09,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.30,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-09-29,2023-09-29,Active,2.9.2,2000.0,SN-XE8545-383821,WU-IT-20092,PO-2021-HPC-002,837.0,5130.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-094,gpu094.whpc.westfield.edu,RowD-Rack03-U11,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.31,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2022-03-25,2025-03-24,Active,2.9.1,2000.0,SN-XE8545-314532,WU-IT-20093,PO-2021-HPC-002,802.0,5111.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-095,gpu095.whpc.westfield.edu,RowD-Rack03-U13,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.32,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2021-10-29,2024-10-28,Active,2.11.0,2000.0,SN-XE8545-257504,WU-IT-20094,PO-2021-HPC-002,840.0,5168.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-gpu-096,gpu096.whpc.westfield.edu,RowD-Rack03-U15,Dell,PowerEdge XE8545,"AMD EPYC 7763 (64C/128T, 2.45GHz)",2.0,128.0,1024.0,NVIDIA A100 80GB SXM4,8.0,640.0,2x 1.92TB NVMe PM9A3,3.84,Mellanox ConnectX-6 HDR 200Gb/s,10.0.103.33,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-12-12,2023-12-12,Active,2.8.0,2000.0,SN-XE8545-977699,WU-IT-20095,PO-2021-HPC-002,889.0,4956.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-001,cpu001.whpc.westfield.edu,RowD-Rack04-U01,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.10,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-09-01,2023-09-01,Active,1.9.1,1400.0,SN-DL385-126790,WU-IT-19000,PO-2019-HPC-003,367.0,1192.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-002,cpu002.whpc.westfield.edu,RowD-Rack04-U03,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.11,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-07-23,2022-07-22,Active,1.7.2,1400.0,SN-DL385-186188,WU-IT-19001,PO-2019-HPC-003,349.0,1185.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-003,cpu003.whpc.westfield.edu,RowD-Rack04-U05,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.12,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-08-11,2022-08-10,Active,1.9.0,1400.0,SN-DL385-256542,WU-IT-19002,PO-2019-HPC-003,375.0,1238.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-004,cpu004.whpc.westfield.edu,RowD-Rack04-U07,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.13,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-05-27,2023-05-27,Active,1.7.0,1400.0,SN-DL385-592734,WU-IT-19003,PO-2019-HPC-003,333.0,1197.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-005,cpu005.whpc.westfield.edu,RowD-Rack04-U09,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.14,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-10-09,2022-10-08,Active,1.7.1,1400.0,SN-DL385-922827,WU-IT-19004,PO-2019-HPC-003,350.0,1219.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-006,cpu006.whpc.westfield.edu,RowD-Rack04-U11,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.15,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-11-10,2022-11-09,Active,1.9.1,1400.0,SN-DL385-455540,WU-IT-19005,PO-2019-HPC-003,359.0,1202.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-007,cpu007.whpc.westfield.edu,RowD-Rack04-U13,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.16,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-07-20,2023-07-20,Active,1.8.0,1400.0,SN-DL385-152528,WU-IT-19006,PO-2019-HPC-003,341.0,1292.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-008,cpu008.whpc.westfield.edu,RowD-Rack04-U15,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.17,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-06-21,2023-06-21,Active,1.7.1,1400.0,SN-DL385-824226,WU-IT-19007,PO-2019-HPC-003,347.0,1248.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-009,cpu009.whpc.westfield.edu,RowD-Rack05-U01,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.18,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-06-21,2023-06-21,Active,1.9.1,1400.0,SN-DL385-670715,WU-IT-19008,PO-2019-HPC-003,325.0,1279.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-010,cpu010.whpc.westfield.edu,RowD-Rack05-U03,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.19,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-04-25,2023-04-25,Active,1.7.0,1400.0,SN-DL385-227016,WU-IT-19009,PO-2019-HPC-003,343.0,1116.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-011,cpu011.whpc.westfield.edu,RowD-Rack05-U05,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.20,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-11-06,2022-11-05,Active,1.6.0,1400.0,SN-DL385-417428,WU-IT-19010,PO-2019-HPC-003,361.0,1248.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-012,cpu012.whpc.westfield.edu,RowD-Rack05-U07,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.21,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-12-23,2023-12-23,Active,1.8.0,1400.0,SN-DL385-538661,WU-IT-19011,PO-2019-HPC-003,323.0,1291.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-013,cpu013.whpc.westfield.edu,RowD-Rack05-U09,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.22,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-02-11,2023-02-10,Active,1.8.0,1400.0,SN-DL385-268964,WU-IT-19012,PO-2019-HPC-003,348.0,1185.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-014,cpu014.whpc.westfield.edu,RowD-Rack05-U11,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.23,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-08-18,2022-08-17,Active,1.7.2,1400.0,SN-DL385-212816,WU-IT-19013,PO-2019-HPC-003,377.0,1166.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-015,cpu015.whpc.westfield.edu,RowD-Rack05-U13,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.24,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-01-17,2023-01-16,Active,1.7.2,1400.0,SN-DL385-434618,WU-IT-19014,PO-2019-HPC-003,336.0,1205.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-016,cpu016.whpc.westfield.edu,RowD-Rack05-U15,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.25,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2019-09-27,2022-09-26,Active,1.8.2,1400.0,SN-DL385-100404,WU-IT-19015,PO-2019-HPC-003,350.0,1202.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-017,cpu017.whpc.westfield.edu,RowD-Rack06-U01,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.26,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-12-30,2023-12-30,Active,1.6.1,1400.0,SN-DL385-263273,WU-IT-19016,PO-2019-HPC-003,322.0,1168.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-018,cpu018.whpc.westfield.edu,RowD-Rack06-U03,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.27,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-09-13,2023-09-13,Active,1.7.0,1400.0,SN-DL385-931538,WU-IT-19017,PO-2019-HPC-003,332.0,1166.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-019,cpu019.whpc.westfield.edu,RowD-Rack06-U05,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.28,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-09-05,2023-09-05,Active,1.6.1,1400.0,SN-DL385-136187,WU-IT-19018,PO-2019-HPC-003,280.0,1186.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-020,cpu020.whpc.westfield.edu,RowD-Rack06-U07,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.29,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-04-15,2023-04-15,Active,1.9.0,1400.0,SN-DL385-740053,WU-IT-19019,PO-2019-HPC-003,358.0,1267.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-021,cpu021.whpc.westfield.edu,RowD-Rack06-U09,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.30,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-04-12,2023-04-12,Active,1.8.2,1400.0,SN-DL385-101252,WU-IT-19020,PO-2019-HPC-003,379.0,1243.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
hpc-cpu-022,cpu022.whpc.westfield.edu,RowD-Rack06-U11,HPE,ProLiant DL385 Gen10,"AMD EPYC 7742 (64C/128T, 2.25GHz)",2.0,128.0,512.0,,0.0,0.0,2x 960GB NVMe,1.92,Mellanox ConnectX-5 HDR100,10.0.104.31,Rocky Linux 8.7,4.18.0-425.19.2.el8_7.x86_64,2020-08-22,2023-08-22,Active,1.8.1,1400.0,SN-DL385-427359,WU-IT-19021,PO-2019-HPC-003,315.0,1272.0,Cluster Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0
