Date,OST_ID,Storage_Node,Capacity_TB,Used_TB,Used_PCT,Files_Count_M,Avg_Read_MBps,Avg_Write_MBps,Peak_Read_MBps,Peak_Write_MBps,Read_IOPS,Write_IOPS,Avg_Latency_ms,P99_Latency_ms,Errors_24h
2025-09-27,OST-07,storage-002,100,106.875,85.5,2.4,3938.0,2415.0,5907.0,3380.0,6791,27264,4.17,28.93,1
2025-09-27,OST-14,storage-003,100,105.0,84.0,5.5,3169.0,2945.0,4754.0,4123.0,38374,14129,3.86,32.3,2
2025-09-28,OST-01,storage-001,100,84.5,84.5,6.2,3513.0,1473.0,5269.0,2063.0,5049,20314,0.73,6.49,0
2025-09-28,OST-07,storage-002,100,113.125,90.5,3.6,3610.0,2869.0,5416.0,4017.0,33494,8497,1.62,35.85,1
2025-09-28,OST-14,storage-003,100,116.375,93.1,4.0,3408.0,2436.0,5112.0,3410.0,24427,6962,2.52,18.48,0
2025-09-29,OST-05,storage-001,100,84.5,84.5,5.7,1902.0,2518.0,2852.0,3525.0,19272,15164,0.64,44.4,0
2025-09-29,OST-09,storage-002,100,84.2,84.2,2.8,2793.0,3052.0,4189.0,4272.0,15630,14507,0.96,34.46,0
2025-09-29,OST-14,storage-003,100,105.625,84.5,3.5,3028.0,2548.0,4542.0,3567.0,47051,19136,1.38,7.03,2
2025-09-29,OST-20,storage-004,100,105.375,84.3,5.5,2653.0,2974.0,3980.0,4164.0,43364,7862,3.63,48.01,1
2025-09-30,OST-07,storage-002,100,106.625,85.3,3.2,3561.0,3258.0,5341.0,4561.0,7933,12402,0.85,16.12,0
2025-09-30,OST-13,storage-003,100,84.1,84.1,7.6,3165.0,2658.0,4747.0,3722.0,24957,14929,2.21,7.76,0
2025-09-30,OST-14,storage-003,100,119.375,95.5,6.9,4391.0,2789.0,6586.0,3905.0,33410,3102,2.1,10.14,2
2025-09-30,OST-18,storage-004,100,84.6,84.6,7.9,2476.0,1825.0,3714.0,2555.0,35712,29033,3.55,12.15,2
2025-10-01,OST-07,storage-002,100,109.75,87.8,2.6,3252.0,2991.0,4878.0,4187.0,6987,3446,1.94,49.84,1
2025-10-02,OST-00,storage-001,100,82.2,82.2,7.4,3487.0,2391.0,5231.0,3347.0,41789,5676,0.92,46.86,1
2025-10-02,OST-01,storage-001,100,84.8,84.8,3.1,3447.0,2326.0,5171.0,3256.0,8660,16788,1.45,9.96,2
2025-10-02,OST-06,storage-002,100,83.7,83.7,3.3,3360.0,2115.0,5040.0,2960.0,29899,22549,2.59,7.64,0
2025-10-02,OST-14,storage-003,100,116.75,93.4,7.8,3946.0,2601.0,5918.0,3642.0,16424,21558,3.34,17.29,2
2025-10-03,OST-07,storage-002,100,111.25,89.0,4.8,4133.0,2414.0,6200.0,3380.0,40295,14688,2.75,24.4,0
2025-10-03,OST-14,storage-003,100,120.625,96.5,6.3,2951.0,2731.0,4426.0,3823.0,28338,8535,2.88,31.77,0
2025-10-04,OST-01,storage-001,100,84.3,84.3,3.2,2179.0,2448.0,3268.0,3428.0,36849,7622,1.9,28.5,1
2025-10-04,OST-02,storage-001,100,84.8,84.8,7.5,4169.0,2006.0,6253.0,2808.0,22420,20691,2.45,10.84,0
2025-10-04,OST-03,storage-001,100,84.8,84.8,3.3,3412.0,3221.0,5118.0,4509.0,43520,13900,2.51,10.09,2
2025-10-04,OST-14,storage-003,100,105.0,84.0,7.1,3686.0,3193.0,5529.0,4470.0,39579,24743,3.01,14.51,0
2025-10-04,OST-23,storage-004,100,84.1,84.1,3.6,2577.0,1965.0,3865.0,2751.0,44859,19973,2.15,14.85,1
2025-10-05,OST-07,storage-002,100,109.375,87.5,3.3,2978.0,2811.0,4467.0,3935.0,24043,15826,4.57,13.4,2
2025-10-05,OST-12,storage-003,100,84.3,84.3,4.9,3189.0,1734.0,4784.0,2428.0,18618,5653,3.1,12.96,1
2025-10-05,OST-13,storage-003,100,83.9,83.9,2.9,4009.0,1479.0,6013.0,2071.0,37822,16708,4.64,30.58,0
2025-10-05,OST-14,storage-003,100,105.5,84.4,5.0,2838.0,2205.0,4257.0,3087.0,37912,28221,2.32,48.5,1
2025-10-05,OST-20,storage-004,100,105.5,84.4,4.9,3166.0,2377.0,4748.0,3327.0,21414,14950,2.99,23.69,1
2025-10-06,OST-14,storage-003,100,114.125,91.3,8.0,3169.0,2257.0,4754.0,3160.0,48612,28549,3.62,9.81,2
2025-10-06,OST-15,storage-003,100,84.2,84.2,7.1,2902.0,1590.0,4354.0,2225.0,45451,22858,2.57,20.46,1
2025-10-06,OST-17,storage-003,100,83.7,83.7,6.9,2400.0,2533.0,3600.0,3546.0,42607,24728,0.87,26.55,1
2025-10-07,OST-02,storage-001,100,84.8,84.8,2.2,2334.0,1559.0,3500.0,2182.0,37402,17456,4.24,13.06,1
2025-10-07,OST-03,storage-001,100,83.9,83.9,7.4,3079.0,2323.0,4618.0,3253.0,11280,20795,2.29,18.05,1
2025-10-07,OST-07,storage-002,100,105.5,84.4,7.0,2925.0,1825.0,4388.0,2555.0,13396,14672,1.84,7.24,1
2025-10-07,OST-21,storage-004,100,84.7,84.7,7.2,3069.0,2765.0,4603.0,3871.0,6272,8147,4.09,14.26,1
2025-10-07,OST-22,storage-004,100,83.7,83.7,7.2,2813.0,2164.0,4220.0,3030.0,7468,29979,1.21,47.31,2
2025-10-08,OST-01,storage-001,100,82.3,82.3,5.9,2033.0,2000.0,3050.0,2800.0,21084,15360,3.62,6.02,1
2025-10-08,OST-03,storage-001,100,84.6,84.6,3.5,3273.0,2135.0,4910.0,2988.0,10733,27359,1.91,43.82,0
2025-10-08,OST-07,storage-002,100,107.5,86.0,5.4,3644.0,2872.0,5467.0,4021.0,48632,11319,4.91,16.92,2
2025-10-08,OST-12,storage-003,100,84.3,84.3,3.6,2716.0,2423.0,4074.0,3392.0,13712,7999,2.12,44.48,2
2025-10-08,OST-13,storage-003,100,84.5,84.5,3.8,3945.0,2164.0,5918.0,3030.0,30342,28754,3.51,6.36,1
2025-10-08,OST-14,storage-003,100,118.0,94.4,7.5,3312.0,2792.0,4967.0,3909.0,32604,19297,1.88,24.89,2
2025-10-08,OST-17,storage-003,100,84.0,84.0,3.5,2596.0,2274.0,3895.0,3184.0,35821,7063,2.33,38.8,0
2025-10-09,OST-01,storage-001,100,83.8,83.8,3.3,3314.0,2441.0,4971.0,3417.0,20015,13369,2.96,48.24,1
2025-10-09,OST-05,storage-001,100,84.0,84.0,5.0,2650.0,2244.0,3976.0,3142.0,48905,8982,1.66,11.74,2
2025-10-09,OST-06,storage-002,100,84.3,84.3,7.7,2155.0,2125.0,3233.0,2976.0,8779,10283,0.96,11.97,0
2025-10-09,OST-07,storage-002,100,104.875,83.9,2.6,3658.0,2634.0,5488.0,3688.0,40294,15566,3.09,14.35,2
2025-10-09,OST-14,storage-003,100,117.0,93.6,6.9,3789.0,3242.0,5683.0,4539.0,39879,12533,2.79,22.61,0
2025-10-09,OST-17,storage-003,100,84.8,84.8,6.8,2505.0,2501.0,3758.0,3501.0,44887,14053,3.4,11.36,0
2025-10-10,OST-07,storage-002,100,113.875,91.1,5.6,3341.0,3375.0,5011.0,4725.0,35718,10336,4.45,26.8,1
2025-10-10,OST-14,storage-003,100,112.5,90.0,5.5,3553.0,3201.0,5329.0,4481.0,26156,11552,1.1,45.64,2
2025-10-10,OST-17,storage-003,100,84.5,84.5,4.4,2466.0,2069.0,3698.0,2896.0,21119,11568,4.37,40.62,0
2025-10-11,OST-07,storage-002,100,104.75,83.8,2.7,3101.0,3390.0,4652.0,4746.0,6352,10915,4.33,40.05,2
2025-10-11,OST-10,storage-002,100,83.7,83.7,7.2,3735.0,2298.0,5602.0,3217.0,8419,11088,3.92,18.93,1
2025-10-11,OST-14,storage-003,100,117.875,94.3,4.9,4155.0,2248.0,6233.0,3148.0,14926,6313,0.82,45.81,1
2025-10-11,OST-16,storage-003,100,84.3,84.3,3.5,2679.0,2072.0,4019.0,2901.0,42983,13398,4.9,29.94,1
2025-10-12,OST-07,storage-002,100,111.875,89.5,7.5,4792.0,3357.0,7188.0,4700.0,23329,29895,4.93,20.73,1
2025-10-12,OST-09,storage-002,100,83.7,83.7,3.0,2831.0,2528.0,4246.0,3539.0,47014,9458,2.51,20.09,0
2025-10-12,OST-14,storage-003,100,112.0,89.6,7.6,2825.0,2074.0,4238.0,2903.0,30793,17514,4.33,42.1,0
2025-10-12,OST-16,storage-003,100,84.9,84.9,3.6,2697.0,2686.0,4046.0,3760.0,12695,23760,3.29,44.71,2
2025-10-13,OST-07,storage-002,100,114.75,91.8,5.4,3661.0,2744.0,5492.0,3842.0,20687,4664,1.33,45.63,2
2025-10-13,OST-12,storage-003,100,84.6,84.6,4.8,3023.0,2108.0,4534.0,2951.0,44110,28717,4.52,49.59,0
2025-10-13,OST-14,storage-003,100,115.125,92.1,6.5,4140.0,3094.0,6209.0,4332.0,20784,13345,1.61,37.16,0
2025-10-14,OST-00,storage-001,100,84.2,84.2,4.9,2474.0,2562.0,3711.0,3587.0,7070,3333,4.06,26.36,1
2025-10-14,OST-05,storage-001,100,80.0,80.0,3.9,3410.0,2108.0,5116.0,2951.0,41240,9172,3.31,15.82,1
2025-10-14,OST-07,storage-002,100,117.125,93.7,4.5,3777.0,2721.0,5665.0,3809.0,16305,26793,2.54,21.96,0
2025-10-14,OST-14,storage-003,100,107.875,86.3,2.3,3566.0,2886.0,5349.0,4041.0,27448,19109,4.37,37.36,2
2025-10-15,OST-14,storage-003,100,106.375,85.1,7.9,4614.0,3146.0,6921.0,4405.0,14190,24002,1.44,45.13,2
2025-10-15,OST-17,storage-003,100,84.8,84.8,3.2,3917.0,2674.0,5875.0,3744.0,47306,6665,2.26,44.56,2
2025-10-16,OST-07,storage-002,100,113.25,90.6,5.1,3757.0,3488.0,5636.0,4883.0,46101,8931,2.22,45.52,2
2025-10-16,OST-14,storage-003,100,113.875,91.1,4.4,3127.0,2548.0,4691.0,3567.0,9755,13978,1.94,41.8,0
2025-10-16,OST-16,storage-003,100,84.2,84.2,3.4,2769.0,1355.0,4153.0,1897.0,42086,7920,3.43,15.74,0
2025-10-16,OST-23,storage-004,100,84.3,84.3,3.8,3209.0,1526.0,4813.0,2136.0,34811,16566,1.76,6.94,2
2025-10-17,OST-07,storage-002,100,117.125,93.7,3.8,4442.0,3188.0,6662.0,4464.0,40512,19441,3.04,14.98,1
2025-10-17,OST-13,storage-003,100,84.2,84.2,4.2,2182.0,2444.0,3273.0,3421.0,21223,16996,1.92,24.19,2
2025-10-17,OST-18,storage-004,100,84.6,84.6,8.0,2792.0,2730.0,4187.0,3822.0,14767,14912,4.88,43.57,1
2025-10-18,OST-00,storage-001,100,84.4,84.4,7.4,3544.0,2583.0,5316.0,3616.0,17093,29854,2.15,32.14,2
2025-10-18,OST-07,storage-002,100,116.0,92.8,5.2,4189.0,2411.0,6284.0,3376.0,29065,5965,4.38,6.36,2
2025-10-18,OST-14,storage-003,100,110.75,88.6,3.0,4794.0,3561.0,7191.0,4985.0,16454,18946,3.81,24.77,2
2025-10-19,OST-05,storage-001,100,84.8,84.8,3.6,3442.0,2013.0,5163.0,2818.0,31964,11724,3.06,27.73,0
2025-10-19,OST-07,storage-002,100,105.0,84.0,3.6,3443.0,2947.0,5165.0,4126.0,15468,28381,3.87,27.21,2
2025-10-19,OST-08,storage-002,100,83.7,83.7,4.9,2971.0,2866.0,4456.0,4012.0,14100,12837,4.07,37.7,2
2025-10-19,OST-14,storage-003,100,114.875,91.9,7.3,2694.0,2206.0,4041.0,3088.0,37840,29960,4.91,47.06,2
2025-10-20,OST-01,storage-001,100,80.5,80.5,4.5,2664.0,2012.0,3997.0,2817.0,42910,25647,2.78,29.17,0
2025-10-20,OST-07,storage-002,100,113.25,90.6,6.2,2442.0,3064.0,3663.0,4290.0,13216,3053,0.69,38.04,0
2025-10-20,OST-08,storage-002,100,84.4,84.4,3.6,3063.0,2289.0,4594.0,3205.0,8152,14350,2.83,11.48,0
2025-10-20,OST-14,storage-003,100,120.375,96.3,5.2,2090.0,3375.0,3135.0,4725.0,46349,15084,3.44,28.31,1
2025-10-20,OST-20,storage-004,100,105.0,84.0,7.5,3277.0,2416.0,4916.0,3382.0,22723,6531,1.97,25.37,1
2025-10-21,OST-05,storage-001,100,84.1,84.1,6.0,2930.0,2212.0,4395.0,3097.0,14805,19272,2.17,42.46,2
2025-10-21,OST-06,storage-002,100,84.3,84.3,5.0,2717.0,1946.0,4075.0,2724.0,17679,24394,4.86,32.19,1
2025-10-21,OST-07,storage-002,100,111.75,89.4,7.2,3116.0,1599.0,4674.0,2238.0,21589,6553,2.44,37.71,0
2025-10-21,OST-11,storage-002,100,84.7,84.7,3.0,3797.0,2400.0,5695.0,3360.0,32105,20967,2.11,9.53,0
2025-10-21,OST-14,storage-003,100,104.875,83.9,3.5,3931.0,2781.0,5897.0,3894.0,26168,15325,1.3,36.31,1
2025-10-21,OST-21,storage-004,100,85.1,85.1,4.9,2929.0,2696.0,4393.0,3775.0,21613,23464,3.68,41.28,2
2025-10-22,OST-07,storage-002,100,108.375,86.7,4.3,2068.0,3286.0,3102.0,4601.0,12633,14227,0.5,19.97,1
2025-10-22,OST-14,storage-003,100,117.25,93.8,4.1,2364.0,3052.0,3545.0,4272.0,36640,28030,2.16,36.43,0
2025-10-23,OST-02,storage-001,100,84.0,84.0,2.9,2963.0,1992.0,4445.0,2789.0,17683,16454,1.31,34.11,2
2025-10-23,OST-04,storage-001,100,84.0,84.0,3.5,2363.0,2168.0,3545.0,3035.0,40125,27215,2.89,30.14,1
2025-10-23,OST-07,storage-002,100,108.75,87.0,2.5,3685.0,2690.0,5527.0,3767.0,34518,16373,3.76,5.86,0
2025-10-23,OST-14,storage-003,100,104.75,83.8,2.3,4107.0,3312.0,6160.0,4636.0,13511,19447,2.37,25.24,2
2025-10-23,OST-20,storage-004,100,105.25,84.2,5.7,2376.0,2708.0,3565.0,3791.0,31611,20920,4.81,42.21,1
2025-10-24,OST-05,storage-001,100,84.9,84.9,7.2,2505.0,2456.0,3757.0,3439.0,29608,18550,3.14,46.56,0
2025-10-24,OST-07,storage-002,100,107.75,86.2,6.7,3424.0,2673.0,5135.0,3742.0,33261,24770,2.43,39.4,2
2025-10-24,OST-14,storage-003,100,112.5,90.0,3.9,3695.0,3513.0,5543.0,4919.0,17458,18173,3.63,11.66,2
2025-10-24,OST-16,storage-003,100,84.4,84.4,6.7,2594.0,1913.0,3892.0,2678.0,23833,25168,2.86,6.83,0
2025-10-24,OST-17,storage-003,100,85.3,85.3,7.7,1828.0,2106.0,2741.0,2948.0,43802,9270,4.94,15.59,0
2025-10-25,OST-02,storage-001,100,83.8,83.8,7.1,3906.0,2815.0,5858.0,3940.0,15331,6163,1.17,22.76,0
2025-10-25,OST-04,storage-001,100,84.8,84.8,6.1,3232.0,2376.0,4848.0,3326.0,20858,17505,4.91,13.24,1
2025-10-25,OST-07,storage-002,100,107.625,86.1,4.6,2606.0,2144.0,3910.0,3002.0,49063,10650,3.09,31.99,0
2025-10-25,OST-12,storage-003,100,84.7,84.7,4.5,3726.0,2102.0,5589.0,2942.0,16949,8897,4.86,25.09,0
2025-10-25,OST-14,storage-003,100,110.75,88.6,3.5,3490.0,2745.0,5236.0,3842.0,41350,22188,2.59,13.1,2
2025-10-25,OST-21,storage-004,100,83.8,83.8,6.2,2734.0,1868.0,4101.0,2616.0,9489,18776,3.54,45.05,1
2025-10-26,OST-06,storage-002,100,73.4,73.4,5.1,3542.0,1947.0,5313.0,2725.0,47976,26595,3.32,10.84,2
2025-10-26,OST-07,storage-002,100,111.375,89.1,6.2,3035.0,2269.0,4552.0,3176.0,39221,21974,2.49,30.65,0
2025-10-26,OST-08,storage-002,100,84.6,84.6,5.9,1752.0,1911.0,2629.0,2675.0,8967,5950,3.42,39.54,2
2025-10-26,OST-12,storage-003,100,85.3,85.3,6.2,3236.0,2206.0,4854.0,3089.0,31089,7206,2.84,22.77,0
2025-10-26,OST-14,storage-003,100,119.25,95.4,4.2,2968.0,1995.0,4452.0,2793.0,25135,28363,0.98,38.72,0
2025-10-27,OST-01,storage-001,100,83.9,83.9,3.2,2865.0,2252.0,4298.0,3153.0,10823,3917,1.61,14.53,2
2025-10-27,OST-03,storage-001,100,85.2,85.2,7.7,2730.0,2345.0,4096.0,3283.0,42449,28079,4.31,24.53,2
2025-10-27,OST-05,storage-001,100,83.7,83.7,2.3,2852.0,2056.0,4278.0,2878.0,11022,26858,2.6,36.07,1
2025-10-27,OST-07,storage-002,100,112.375,89.9,5.1,3505.0,2252.0,5257.0,3153.0,24464,22538,4.3,39.53,0
2025-10-27,OST-14,storage-003,100,116.375,93.1,3.9,2400.0,2576.0,3601.0,3606.0,41521,3059,2.71,24.85,0
2025-10-28,OST-03,storage-001,100,84.8,84.8,3.2,3329.0,1806.0,4994.0,2529.0,37621,21427,2.89,16.28,1
2025-10-28,OST-04,storage-001,100,85.1,85.1,6.1,2116.0,2230.0,3175.0,3122.0,30171,26975,1.92,47.37,2
2025-10-28,OST-07,storage-002,100,120.0,96.0,5.2,3185.0,1990.0,4778.0,2787.0,12979,24469,4.6,23.23,0
2025-10-28,OST-14,storage-003,100,105.5,84.4,7.4,3703.0,2215.0,5554.0,3100.0,34397,13800,2.9,37.73,1
2025-10-28,OST-20,storage-004,100,105.5,84.4,4.5,3245.0,1596.0,4868.0,2235.0,18030,17120,4.49,41.67,0
2025-10-29,OST-04,storage-001,100,84.6,84.6,8.0,3358.0,1918.0,5037.0,2685.0,47683,7830,1.8,17.31,2
2025-10-29,OST-07,storage-002,100,105.375,84.3,6.8,3124.0,2009.0,4687.0,2813.0,8058,23337,1.34,10.52,1
2025-10-29,OST-21,storage-004,100,85.1,85.1,4.7,4123.0,2207.0,6185.0,3089.0,48638,21371,0.7,9.37,1
2025-10-30,OST-06,storage-002,100,85.4,85.4,3.7,3895.0,2194.0,5842.0,3071.0,40340,25780,2.47,38.05,0
2025-10-30,OST-07,storage-002,100,114.0,91.2,3.9,3724.0,3064.0,5586.0,4289.0,44532,9526,1.4,34.23,1
2025-10-30,OST-17,storage-003,100,85.5,85.5,4.2,3443.0,2380.0,5165.0,3332.0,21853,6499,4.68,27.11,2
2025-10-30,OST-23,storage-004,100,84.1,84.1,6.7,2441.0,3235.0,3661.0,4529.0,17532,16098,1.03,5.36,1
2025-10-31,OST-06,storage-002,100,85.0,85.0,7.3,3011.0,2268.0,4517.0,3175.0,26919,10778,4.95,31.68,2
2025-10-31,OST-07,storage-002,100,111.75,89.4,6.5,3296.0,2869.0,4944.0,4016.0,42786,25302,2.83,10.23,1
2025-10-31,OST-10,storage-002,100,85.4,85.4,5.5,4334.0,2301.0,6501.0,3222.0,8048,13769,3.57,45.45,2
2025-10-31,OST-11,storage-002,100,84.3,84.3,5.4,2472.0,2229.0,3709.0,3121.0,13679,22973,0.57,16.22,2
2025-10-31,OST-14,storage-003,100,116.0,92.8,6.7,3281.0,3532.0,4921.0,4945.0,11271,7699,0.87,14.71,0
2025-11-01,OST-02,storage-001,100,84.3,84.3,3.5,2225.0,2183.0,3338.0,3056.0,20600,28763,0.59,31.64,0
2025-11-01,OST-07,storage-002,100,112.75,90.2,5.0,4309.0,2028.0,6463.0,2839.0,45912,8851,3.83,29.21,0
2025-11-01,OST-11,storage-002,100,83.9,83.9,5.9,3066.0,2062.0,4599.0,2887.0,40196,29186,3.49,7.93,2
2025-11-01,OST-12,storage-003,100,84.2,84.2,7.2,3073.0,2453.0,4610.0,3435.0,9519,14597,1.35,32.82,2
2025-11-01,OST-14,storage-003,100,107.5,86.0,5.1,4595.0,2712.0,6892.0,3797.0,23977,6897,2.05,7.67,0
2025-11-01,OST-15,storage-003,100,79.3,79.3,5.8,2999.0,2114.0,4499.0,2960.0,31477,23508,4.06,47.05,1
2025-11-01,OST-18,storage-004,100,84.1,84.1,2.6,2547.0,2004.0,3821.0,2805.0,40646,4922,1.07,39.05,2
2025-11-02,OST-07,storage-002,100,118.0,94.4,7.2,3581.0,2976.0,5371.0,4166.0,6030,20410,4.42,19.43,0
2025-11-02,OST-14,storage-003,100,115.375,92.3,5.1,2779.0,2800.0,4169.0,3921.0,7884,16568,2.36,15.94,1
2025-11-02,OST-21,storage-004,100,84.5,84.5,3.4,3790.0,2423.0,5685.0,3392.0,18286,20404,1.41,26.25,1
2025-11-03,OST-05,storage-001,100,84.9,84.9,7.0,2707.0,1906.0,4060.0,2668.0,36617,9199,4.14,19.51,1
2025-11-03,OST-07,storage-002,100,110.625,88.5,7.4,3083.0,3672.0,4625.0,5141.0,21059,25618,1.19,44.76,2
2025-11-03,OST-14,storage-003,100,112.75,90.2,2.8,3934.0,2923.0,5901.0,4092.0,28145,28657,2.81,24.97,0
2025-11-03,OST-21,storage-004,100,84.3,84.3,7.5,2405.0,2046.0,3608.0,2864.0,20761,24068,1.93,19.92,2
2025-11-04,OST-06,storage-002,100,83.7,83.7,6.1,3537.0,1658.0,5305.0,2321.0,34287,12039,1.18,27.71,2
2025-11-04,OST-07,storage-002,100,115.0,92.0,3.9,2825.0,2346.0,4237.0,3284.0,5759,15045,3.04,39.05,0
2025-11-04,OST-16,storage-003,100,85.3,85.3,4.3,3405.0,2654.0,5107.0,3716.0,24916,22384,1.04,37.58,2
2025-11-05,OST-07,storage-002,100,109.5,87.6,6.8,3014.0,2840.0,4521.0,3976.0,19997,13745,4.64,43.48,1
2025-11-05,OST-15,storage-003,100,83.9,83.9,7.5,3411.0,2256.0,5117.0,3159.0,8299,13102,2.43,20.71,2
2025-11-06,OST-00,storage-001,100,84.6,84.6,2.7,2289.0,1944.0,3434.0,2722.0,30781,19276,2.49,15.06,1
2025-11-06,OST-14,storage-003,100,116.875,93.5,4.8,4057.0,2589.0,6085.0,3624.0,38602,27384,2.3,15.9,0
2025-11-07,OST-04,storage-001,100,84.6,84.6,3.2,3090.0,1379.0,4635.0,1931.0,18333,8721,3.85,32.66,0
2025-11-07,OST-05,storage-001,100,84.3,84.3,4.1,3070.0,1652.0,4604.0,2313.0,49140,23256,4.07,25.29,1
2025-11-07,OST-06,storage-002,100,84.7,84.7,2.1,2965.0,2221.0,4448.0,3109.0,9674,29159,2.48,30.89,0
2025-11-07,OST-07,storage-002,100,119.75,95.8,7.3,3157.0,2256.0,4736.0,3159.0,40389,19576,1.61,48.74,2
2025-11-07,OST-12,storage-003,100,77.2,77.2,2.7,3080.0,2420.0,4620.0,3388.0,12951,4931,3.93,44.27,2
2025-11-07,OST-14,storage-003,100,114.75,91.8,6.2,3547.0,2264.0,5321.0,3170.0,14734,15989,2.56,23.33,2
2025-11-08,OST-03,storage-001,100,85.5,85.5,2.4,2563.0,2391.0,3845.0,3348.0,7513,10174,1.93,34.42,0
2025-11-08,OST-07,storage-002,100,116.125,92.9,3.4,3481.0,2061.0,5222.0,2885.0,18120,10559,4.04,44.17,0
2025-11-08,OST-10,storage-002,100,83.7,83.7,6.3,3541.0,2063.0,5312.0,2889.0,17611,4169,4.55,47.12,2
2025-11-08,OST-14,storage-003,100,117.625,94.1,4.2,2677.0,2589.0,4015.0,3624.0,46721,8774,2.99,31.52,0
2025-11-09,OST-01,storage-001,100,83.9,83.9,2.5,3319.0,2653.0,4978.0,3714.0,10927,12083,2.3,10.95,1
2025-11-09,OST-07,storage-002,100,113.875,91.1,2.5,4285.0,2893.0,6427.0,4050.0,7896,19123,2.41,7.06,1
2025-11-09,OST-09,storage-002,100,84.1,84.1,7.4,3289.0,2258.0,4934.0,3162.0,45591,26591,3.7,8.79,1
2025-11-09,OST-14,storage-003,100,106.125,84.9,5.1,3707.0,2871.0,5560.0,4019.0,20794,13879,1.38,26.53,1
2025-11-09,OST-18,storage-004,100,83.8,83.8,4.3,3383.0,2003.0,5075.0,2804.0,11627,12723,1.59,38.01,0
2025-11-09,OST-22,storage-004,100,83.9,83.9,7.4,3208.0,1977.0,4812.0,2767.0,37231,15291,1.13,49.87,0
2025-11-09,OST-23,storage-004,100,85.0,85.0,5.7,3377.0,2467.0,5066.0,3453.0,24738,18538,4.26,23.37,0
2025-11-10,OST-02,storage-001,100,85.0,85.0,2.2,3652.0,1961.0,5478.0,2746.0,7690,28034,3.42,27.83,1
2025-11-10,OST-06,storage-002,100,85.0,85.0,7.4,2331.0,2070.0,3496.0,2898.0,25665,21255,2.88,47.11,2
2025-11-10,OST-07,storage-002,100,113.375,90.7,3.6,3112.0,2283.0,4668.0,3197.0,42922,5150,4.09,14.15,2
2025-11-10,OST-08,storage-002,100,85.5,85.5,6.1,2280.0,1868.0,3421.0,2615.0,10416,22212,1.7,21.9,1
2025-11-10,OST-14,storage-003,100,111.5,89.2,2.8,3369.0,2947.0,5053.0,4126.0,8965,4373,2.08,34.7,0
2025-11-11,OST-07,storage-002,100,110.375,88.3,2.4,3436.0,2601.0,5154.0,3642.0,9084,6420,0.87,26.1,0
2025-11-11,OST-14,storage-003,100,122.0,97.6,4.5,3717.0,2784.0,5576.0,3897.0,43440,14432,3.68,8.28,0
2025-11-11,OST-15,storage-003,100,84.1,84.1,3.7,3390.0,2527.0,5085.0,3538.0,45669,25429,1.34,20.65,2
2025-11-11,OST-19,storage-004,100,84.3,84.3,4.8,3781.0,2557.0,5672.0,3580.0,44898,21504,3.64,12.13,0
2025-11-12,OST-01,storage-001,100,85.4,85.4,5.4,2893.0,1924.0,4339.0,2693.0,19918,23128,1.46,21.75,2
2025-11-12,OST-07,storage-002,100,115.25,92.2,2.2,4631.0,2369.0,6947.0,3317.0,42693,20214,3.0,38.47,1
2025-11-12,OST-14,storage-003,100,115.625,92.5,5.4,4116.0,1801.0,6174.0,2522.0,35297,5031,0.78,28.41,0
2025-11-12,OST-18,storage-004,100,85.5,85.5,3.0,2574.0,2829.0,3861.0,3960.0,24523,9112,2.38,19.46,0
2025-11-12,OST-21,storage-004,100,84.1,84.1,2.2,1844.0,2547.0,2766.0,3565.0,25376,6961,4.27,12.86,1
2025-11-13,OST-01,storage-001,100,84.5,84.5,3.8,3179.0,2517.0,4768.0,3524.0,34710,27889,3.75,45.28,2
2025-11-13,OST-14,storage-003,100,121.125,96.9,5.8,3192.0,2561.0,4788.0,3586.0,37495,11008,0.74,31.25,2
2025-11-13,OST-17,storage-003,100,85.1,85.1,6.8,3292.0,2457.0,4938.0,3440.0,19681,16846,2.2,25.07,2
2025-11-13,OST-18,storage-004,100,70.8,70.8,6.5,2983.0,1895.0,4475.0,2654.0,39725,27016,1.4,43.14,2
2025-11-13,OST-19,storage-004,100,84.0,84.0,3.0,2588.0,2262.0,3882.0,3167.0,10536,20578,2.97,38.3,1
2025-11-14,OST-05,storage-001,100,85.2,85.2,2.6,3226.0,2146.0,4840.0,3004.0,47819,19151,1.68,14.43,1
2025-11-14,OST-07,storage-002,100,115.625,92.5,4.2,3249.0,2775.0,4873.0,3885.0,49481,13646,4.62,41.45,1
2025-11-14,OST-14,storage-003,100,107.375,85.9,7.0,3537.0,3085.0,5306.0,4319.0,32700,21303,4.88,9.57,0
2025-11-14,OST-20,storage-004,100,107.375,85.9,3.1,3105.0,2338.0,4658.0,3273.0,25390,18055,0.55,35.25,0
2025-11-14,OST-21,storage-004,100,83.8,83.8,4.8,2878.0,2111.0,4317.0,2956.0,43797,8713,2.29,45.44,0
2025-11-15,OST-01,storage-001,100,85.3,85.3,3.4,2700.0,1808.0,4050.0,2532.0,10663,19579,1.65,37.98,1
2025-11-15,OST-02,storage-001,100,84.7,84.7,5.3,2977.0,1938.0,4465.0,2713.0,27071,29518,2.42,21.84,1
2025-11-15,OST-14,storage-003,100,115.0,92.0,5.3,4725.0,3314.0,7088.0,4639.0,10946,26422,1.9,14.33,2
